step,x,y,z,qx,qy,qz,qw,trans_norm
19,-0.0007549697,-0.007888179,0.0030530146,0.008882603,0.00061688427,0.006048208,0.99994206,0.008492011
20,0.0021241468,-0.0083224205,0.0050051603,0.009349502,0.009471308,0.022087893,0.99966747,0.009941142
21,0.0023468945,0.0022462974,0.0047039916,-0.026913743,0.017021062,0.037199445,0.99880034,0.0057167565
22,0.01002289,0.030516729,0.006741861,-0.12955579,0.040499296,0.016644152,0.9906049,0.032820445
23,0.023635823,0.05492677,0.0072870133,-0.23614214,0.08274042,-0.015999803,0.9680573,0.06023872
24,0.014781437,0.04741479,0.004655607,-0.21247885,0.050974503,0.0035188838,0.9758289,0.049883142
25,0.0011782014,0.016698811,0.004434725,-0.10839023,0.016412785,0.005145049,0.9939596,0.017317772
26,-0.0031271877,-0.0025504336,0.0044715996,-0.030275732,0.0057672374,-0.0071121,0.9994996,0.006023223
27,-0.005367789,-0.010205661,0.0029275126,-0.0003679307,-0.0034880927,-0.014785277,0.99988455,0.011897016
28,-0.0040106834,-0.0055817617,-0.0006577529,-0.009068399,-0.0004222961,-0.014067472,0.9998598,0.006904657
29,-0.007539656,-0.010062005,-0.006989755,0.011534534,-0.020471545,-0.007158651,0.9996983,0.014385654
30,-0.008894545,-0.027705487,-0.008917971,0.08621747,-0.02946913,-0.000879922,0.99584,0.030434145
31,-0.010364353,-0.049899314,-0.019879734,0.19543101,-0.041100238,-0.008597593,0.9798181,0.054704342
32,-0.011132083,-0.05995804,-0.0263574,0.23300672,-0.043510772,-0.008250256,0.97146624,0.06643495
33,8.122698e-05,-0.044337433,-0.01592277,0.16936588,-0.007675102,0.00523955,0.98550946,0.04710997
34,0.0015544923,-0.00866549,-0.005124842,0.029016932,0.00298352,0.011407107,0.9995094,0.010186813
35,0.0010983585,-0.0074749817,-0.0048218146,0.014942021,0.0024911584,0.009780456,0.9998374,0.008962792
36,0.0012552197,-0.008153543,-0.005074231,0.023408426,0.0012448259,0.004439489,0.9997153,0.009685229
37,-0.00089837855,-0.0009955356,-0.0059856884,0.0040318538,-0.006245957,-0.004287634,0.99996316,0.006134056
38,-0.00037152926,0.005600806,-0.006628456,-0.019819947,-0.0029242816,-0.0050986856,0.9997863,0.008685821
39,0.00019191302,0.0033022466,-0.0061097126,-0.02381639,-0.00631564,-0.0022629194,0.9996938,0.0069476794
40,0.00034349735,-0.0052988823,-0.0063456316,0.005539483,-0.004088635,-0.0047212946,0.99996513,0.008274248
41,-0.00053219893,-0.0033296864,-0.0057968437,-0.0029675758,-0.0044773044,0.0010895743,0.999985,0.0067062243
42,-0.0015892405,-0.0020597898,-0.0038917237,-0.0015813934,-0.0053457473,0.002105845,0.99998224,0.004681232
43,0.0012792103,-0.0002042209,-0.0009951275,0.0051004747,0.0032093895,-0.0019178685,0.99998003,0.0016335128
44,0.0022202614,0.0033997614,1.102883e-06,-0.0011052508,0.0036224576,-0.0054028733,0.99997824,0.0040605343
45,0.00035253188,0.004150773,-0.00040527765,-0.004019699,0.0011333217,-0.0063770036,0.999971,0.0041853846
46,-0.00041214796,0.0006583784,-0.0009932753,0.0049927537,0.00035982454,-0.0026477338,0.99998397,0.0012609218
47,-0.0012648868,0.00046758595,-0.0017873776,-0.002785707,-0.0015823002,0.0045220647,0.9999846,0.0022390387
48,-0.004735392,-0.0016989936,-0.0035349303,-0.004687271,-0.009300364,0.0059081046,0.9999283,0.0061486787
49,0.0003519736,-0.0027930131,-0.0052904678,-0.009435,-0.0057097278,0.001568686,0.99993795,0.005992817
50,0.0035646067,-0.002670819,-0.008438046,-0.021914272,0.0025740487,0.0015432442,0.9997553,0.009541505
51,-0.00030655906,-0.0047158985,-0.012129362,-0.02201659,-0.00745197,0.007637442,0.99970067,0.013017492
52,-0.001397859,-0.003805908,-0.013436699,-0.017093014,-0.0056963484,0.007842535,0.99980694,0.014035093
53,0.0018548187,0.009947332,-0.0074795596,-0.038491644,-0.0055642286,-0.003699473,0.9992366,0.012583067
54,0.003985269,0.026908904,0.0069282036,-0.06513912,-0.0019196755,-0.017160088,0.9977268,0.028070832
55,-0.0076944586,0.02728454,0.032785177,-0.06845901,-0.008751285,-0.022098187,0.9973708,0.04334188
56,-0.0107068615,0.008921383,0.061236605,-0.013267639,0.00038385988,-0.007107983,0.99988663,0.062802464
57,-0.018621786,0.0074465587,0.072753616,0.00713101,0.01343238,-0.0008919687,0.99988395,0.07546728
58,-0.033574723,0.0069214194,0.061903007,0.013721766,0.022018466,0.006678494,0.99964106,0.07076122
59,-0.04928433,-0.010343216,0.038590945,0.04576118,0.01612762,0.009515698,0.9987769,0.063444376
60,-0.043788448,-0.049884837,0.018531876,0.14398004,0.030754477,0.03650499,0.9884287,0.06891557
61,-0.024425473,-0.04493076,0.017243238,0.12824339,0.057374775,0.028427957,0.9896735,0.053969495
62,-0.011036654,-0.024053916,0.017262388,0.05500976,0.049146377,0.011315001,0.9972114,0.031597286
63,-0.00038019664,-0.014968959,0.013094865,0.027553143,0.027261227,0.012807352,0.9991665,0.019891953
64,0.0015752405,-0.0037289255,0.011144706,0.009025682,0.014966377,0.0034501115,0.99984133,0.011857096
65,0.0024515295,0.005066243,0.012587029,-0.010284629,0.012074486,-0.009479371,0.9998293,0.013788043
66,0.003606179,0.013773587,0.015011634,-0.041085757,0.024400607,-0.0037173205,0.9988507,0.02068974
67,0.0015052959,0.020510212,0.012726984,-0.050769493,0.019563977,-0.014385735,0.9984151,0.02418493
68,0.0023408774,0.0192477,0.011961893,-0.046341084,0.017354742,-0.009793752,0.9987269,0.022782462
69,-0.0007307591,0.018267212,0.007707737,-0.03762179,-0.0006891908,-0.008156271,0.9992585,0.019840218
70,0.0034362536,0.01986614,0.008086752,-0.037225142,-0.004212352,-0.024745474,0.9989916,0.021722497
71,0.0063228835,0.0192201,0.004379825,-0.03646655,0.005575751,-0.02594072,0.99898255,0.020702029
72,-0.00019676228,0.027682325,-0.007339382,-0.052419335,0.016813738,-0.030078469,0.9980305,0.028639419
73,-0.011825821,0.035926275,-0.030720996,-0.074289575,0.011757101,-0.0036005804,0.9971609,0.048727065
74,-0.023387175,0.037621833,-0.05218771,-0.057321005,-0.02130778,0.000560215,0.99812824,0.06845378
75,-0.019529345,0.032729227,-0.05309102,-0.029683413,-0.029712565,-0.0005877602,0.9991175,0.06535483
76,-0.010794977,0.029839242,-0.044034395,-0.019584652,-0.016904969,-0.00026071718,0.99966526,0.05427651
77,-0.005621786,0.03068236,-0.03791412,-0.023953686,-0.011599024,-0.0055866316,0.99963015,0.049096763
78,0.0029472131,0.026037978,-0.03309772,-0.024343759,-0.018531619,-0.0134060355,0.999442,0.042215183
79,0.005199976,0.017807277,-0.027613096,-0.008689827,-0.019147811,0.0007373841,0.9997786,0.033265926
80,0.0055359476,0.014397069,-0.0107624065,-0.004306829,0.00806553,-0.015549642,0.9998373,0.018808288
81,0.0130739035,0.015306525,0.011273451,-0.032307547,0.021300118,-0.01800755,0.9990887,0.023071788
82,0.028830769,0.006091746,0.028545426,-0.039577957,0.036801744,-0.015674083,0.9984155,0.04102638
83,0.033702627,-0.0066820513,0.028238608,-0.030023154,0.022970246,-0.004909536,0.9992732,0.04447399
84,0.024247576,-0.012721431,0.017878776,0.0072727604,0.009139124,0.0024380973,0.99992883,0.032702148
85,0.0042604613,-0.024035627,0.00025934298,0.091194145,-0.021463828,-0.038793623,0.9948457,0.02441168
86,-0.01313513,-0.04732214,-0.032882493,0.20184754,-0.056245666,-0.03299975,0.9772436,0.059103087
87,-0.020287544,-0.05093099,-0.03763118,0.1691166,-0.03845227,-0.016323982,0.9847104,0.06649553
88,-0.029831855,-0.039724745,-0.03347162,0.044872988,-0.020001817,0.0045894803,0.9987819,0.05990279
89,-0.035042197,-0.043582737,-0.036779974,0.0018376814,-0.032227486,0.029465493,0.9990444,0.06693412
90,-0.023403788,-0.03680514,-0.034349866,0.0056504253,-0.03174342,0.025258126,0.9991609,0.055518188
91,-0.008288888,-0.02221084,-0.02678554,0.008681911,-0.022896096,0.030495185,0.9992349,0.035769988
92,-0.0043652807,-0.013981129,-0.014488444,0.018549196,-0.028813424,0.017526573,0.999259,0.020602006
93,-0.012629737,-0.013412677,-0.004152667,0.022520052,-0.018351192,0.003633485,0.9995713,0.018885307
94,-0.008205664,-0.012265195,0.00057784846,0.0143019175,-0.014443586,0.008408096,0.99975806,0.014768272
95,-0.0043398766,-0.010739846,0.0061127357,0.009857606,-0.017827926,0.0053396136,0.9997782,0.013097495
96,0.0038106923,-0.006453925,0.011912259,0.0034809085,0.001223038,0.02185169,0.9997544,0.014073963
97,0.0008658298,0.0021453048,0.01845379,0.006964109,-0.012907238,0.017987417,0.99973065,0.018598234
98,0.0038726465,0.017219454,0.023684405,-0.018473541,0.015772032,-0.012902477,0.9996217,0.0295374
99,0.0094968965,0.017316207,0.022680031,-0.029214077,0.011939784,-0.015013112,0.9993891,0.030073674
100,0.0069470243,0.015041405,0.015710654,-0.028604638,0.025010148,-0.012020747,0.9992056,0.022832643
101,0.00021321088,0.021144513,0.0075685456,-0.029079968,0.027573833,-0.0033085286,0.9991912,0.022459269
102,-0.0011212542,0.029698111,0.0010094761,-0.026232315,0.0049857604,0.0022883236,0.9996408,0.029736409
103,-0.002955387,0.032239463,0.0003884135,-0.001981776,0.0075968616,0.01735321,0.9998186,0.03237697
104,0.007535825,0.029974043,0.0023236878,0.015227276,0.016896166,-0.0009183825,0.9997409,0.030994056
105,0.0004980258,0.021642124,0.004815125,0.0189062,0.014405588,-0.0064822035,0.99969643,0.022176903
106,-0.0074592526,0.025144216,0.0071593556,0.02596995,-0.014226711,-0.017466037,0.9994089,0.027186915
107,0.007689691,0.02750823,0.019399557,0.033452272,0.012925004,-0.00605549,0.9993384,0.034527916
108,0.008776259,0.022601223,0.022314109,0.03750685,-0.0029198052,-0.01639,0.99915767,0.032950833
109,0.012939682,0.013510656,0.017153004,0.006197957,0.005020225,-0.027304318,0.99959534,0.02538107
110,0.0032125749,-0.0073609506,0.011992547,-0.015022715,0.013813614,0.0037993977,0.9997845,0.014433482
111,0.0020997224,-0.03696108,0.0029119966,0.016939603,-0.0041340864,0.02377984,0.9995651,0.037135024
112,0.010279828,-0.026242878,-0.00394494,-0.07215053,0.026399966,0.019438518,0.9968548,0.0284592
113,0.0013104476,-0.04895397,-0.01466333,-0.016153853,-0.016085308,0.0108953845,0.99968076,0.05111968
114,-0.006462666,-0.061400205,-0.010315802,-0.011651791,-0.01598386,-0.0030166837,0.9997998,0.06259526
115,0.005010496,-0.05082665,0.00011204926,-0.030508555,-0.009307735,0.01336456,0.9994018,0.05107314
116,0.0056548235,-0.017450614,-0.00020605196,-0.020162025,-0.0029486278,0.018360477,0.9996238,0.01834512
117,0.009176589,0.01991213,-0.006539853,-0.044417392,0.023887187,-0.02189739,0.99848735,0.022879517
118,-0.0014978851,0.021515159,-0.012413329,-0.011274692,-0.016311161,-0.040839348,0.99896896,0.024884462
119,0.009851825,0.017156255,-0.008690112,0.05129075,0.01634073,-0.030424032,0.99808645,0.021608183
120,0.023283228,0.029307706,-0.0060894005,-0.025990475,0.028822063,-0.025489585,0.99892145,0.0379227
121,0.02725569,0.051901694,-0.0025316828,-0.100560844,0.0029977732,-0.036325272,0.99426305,0.058677662
122,0.046863925,0.04568785,-0.00019326777,-0.08630877,0.005004323,-0.027165428,0.99588543,0.06544956
123,0.06836472,0.011833115,-0.00259794,0.014300988,-0.009054757,-0.0041433643,0.9998481,0.06942987
124,0.085293286,0.014951619,-0.025355805,-0.01231565,0.0011288745,-0.008949591,0.9998835,0.09022977
125,0.083599135,0.017653244,-0.05320395,-0.017368311,-0.05912773,0.02204112,0.9978559,0.10065343
126,0.06682788,0.013037871,-0.07763259,-0.009383845,-0.07366332,0.0033567362,0.9972334,0.103260696
127,0.0057993582,-0.013806286,-0.0836509,-0.013987509,-0.030933768,0.002961087,0.99941915,0.084980704
128,-0.036176328,-0.02822077,-0.09122884,0.0012243255,-0.05296888,0.030565461,0.9981275,0.10211679
129,-0.0297532,-0.013574124,-0.09132394,0.0006183401,-0.11416679,0.027260683,0.9930873,0.097002946
130,-0.013863994,-7.615308e-05,-0.068813205,0.0006004454,-0.11224894,-0.011009172,0.99361897,0.070195965
131,-0.013779218,0.0020098842,-0.03557194,-0.014683642,-0.05404205,-0.0011474614,0.99843,0.038200386
132,-0.012309455,0.00062428834,-0.0066865017,-0.021540735,-0.015927678,0.009409425,0.9995968,0.014022186
133,0.008812768,-0.0012705837,0.013120834,-0.011615581,0.006961466,0.018230693,0.9997421,0.01585672
134,0.030280154,0.008116331,0.036693238,-0.02551128,0.042696934,0.05307662,0.997351,0.048261333
135,0.038875002,0.00088494795,0.05451499,-0.0055201957,0.08730765,0.024067344,0.9958753,0.066962175
136,0.044772148,-0.01624697,0.06655939,0.055987082,0.11108119,0.0063770995,0.99221253,0.08184535
137,0.051392104,0.007285634,0.06901987,-0.022321578,0.1482071,0.022858633,0.98844016,0.086359546
138,0.014802313,0.0011040191,0.054049365,-0.017592553,0.05316575,0.051784355,0.9970869,0.056050524
139,0.0027794843,-0.010203355,0.03787352,0.00745643,0.014062219,0.04092461,0.9990355,0.039322227
140,-0.008146247,-0.021938723,0.016516639,0.03932118,-0.0016833484,0.062385373,0.9972758,0.028643817
141,-0.0085023455,-0.012708166,0.0066485847,0.014997758,0.0019657116,0.024346758,0.99958915,0.016673064
142,-0.0035275014,0.0005425468,-0.0009879334,-0.034252122,0.0073416955,-0.006943841,0.9993621,0.0037031926
143,-0.0002912161,-0.008007065,-0.010835934,-0.019224254,0.0018615124,-0.015717141,0.99968994,0.013476475
144,-0.0003167885,-0.011877682,-0.013904024,-0.028934672,0.008652431,-0.005559495,0.9995284,0.018289385
145,-0.002848779,-0.010777067,-0.0042102104,-0.05125413,0.010787932,-0.01370664,0.9985333,0.011915812
146,-0.008475209,-0.024796799,0.016478488,-0.02779404,-0.0031977594,-0.021086436,0.99938613,0.03095563
147,-0.01114999,-0.021293871,0.03969484,-0.03169435,-0.0074667926,0.009274301,0.99942666,0.04640508
148,-0.026247647,0.0051206388,0.043634154,-0.06635831,-0.013224625,-0.027431117,0.997331,0.051177137
149,-0.031943515,0.0053747674,0.030536303,-0.047412228,-0.001741125,-0.018817786,0.9986966,0.04451676
150,-0.03288973,0.006764888,0.009473849,-0.018681837,0.0035511304,-0.017526448,0.99966556,0.03488914
151,-0.024180222,0.018286856,-0.01820285,-0.0054635433,-0.00037522006,-0.010910127,0.9999255,0.035361506
152,5.929312e-05,0.034653734,-0.034192685,-0.0050897296,0.0049756533,0.010029066,0.99992436,0.0486829
153,0.031599995,0.031182634,-0.031344634,0.025442732,0.008452057,0.009958864,0.99959093,0.054345213
154,0.03814,0.021876587,-0.019683864,0.04278904,0.0020616066,0.002381723,0.99907917,0.048173632
155,0.028879294,-0.0059717963,-0.011787381,0.10703128,0.02591348,0.025371158,0.99359405,0.03175875
156,0.030774448,-0.030599385,-0.009021565,0.15267146,0.045543108,0.06831952,0.98486024,0.044325814
157,0.023039004,-0.022233687,-0.0032473388,0.09836747,0.011165324,0.03967956,0.9942961,0.03218195
158,0.009635448,-0.009243322,-0.0025683576,0.04467356,-0.0022509063,0.023364833,0.99872583,0.01359696
159,-0.008638562,0.0007035244,0.0026816353,0.012136628,-0.012128398,0.015912341,0.9997262,0.009072534
160,-0.02129314,0.012345183,0.014288672,-0.01854977,-0.026600128,-0.00022076568,0.999474,0.028459927
161,-0.028416265,0.039314512,0.024909792,-0.11029575,-0.037526727,-0.025447508,0.9928641,0.05453084
162,-0.024235781,0.032223646,0.040688016,-0.1112339,-0.002995699,-0.02740483,0.9934118,0.057282206
163,-0.028027814,-0.0022369353,0.041320123,-0.023105782,0.0014890308,-0.022079563,0.99948806,0.049979143
164,-0.022369508,-0.007883483,0.030621383,0.008746405,0.00911224,-0.013823592,0.99982464,0.03873259
165,-0.01026171,0.0007964128,0.013744901,-0.0014826554,-0.0007485307,-0.0016103386,0.9999973,0.017171467
166,0.0067588603,0.009962813,0.005923436,-0.01426484,-0.0004690815,-0.009397928,0.99985397,0.013417412
167,0.013977114,0.015228813,0.005372067,-0.029559284,0.003638029,-0.008959765,0.99951625,0.021357331
168,0.00935689,0.007089181,0.006482934,0.0028488883,-0.0016747727,0.00025147264,0.9999945,0.013410306
169,0.00037152861,-0.0068676923,0.0023919663,0.06417542,-0.011038013,0.0057873633,0.9978608,0.0072818086
170,-0.009548546,-0.014535784,-0.004165738,0.092479035,-0.020139694,-0.006356023,0.9954907,0.017883431
171,-0.015171567,-0.03844871,-0.016283857,0.17667396,-0.038887173,-0.01605781,0.9833698,0.04442571
172,-0.0066938596,-0.037341624,-0.01350938,0.14618495,-0.024343872,-0.009792787,0.98890924,0.040270437
173,-0.0013739838,-0.017428827,-0.002913927,0.044193394,-0.008491498,-0.005507866,0.9989717,0.017724074
174,-0.0005798045,-0.011479741,-0.00047191602,0.0061489115,-0.0027452821,-0.0015474281,0.99997616,0.011504058
175,0.00038087653,-0.0021039534,0.0007573897,-0.031064795,0.0059155244,-0.0052386494,0.99948615,0.0022683311
176,0.004705428,0.019324468,-0.0018194409,-0.111169666,0.019395841,-0.012587315,0.9935324,0.019972144
177,0.007738266,0.032154597,-0.008163726,-0.15351792,0.017350422,-0.010338379,0.9879394,0.03406531
178,0.012347737,0.024055133,-0.005120301,-0.09727041,0.016259162,0.002423454,0.9951222,0.027519692
179,0.012859083,0.01566609,-0.0011964232,-0.056492355,0.02039792,0.009866845,0.9981459,0.02030305
180,0.008337052,0.006343492,0.0037413037,-0.021982886,0.018701673,0.028305985,0.9991825,0.011124013
181,0.01008451,2.4458075e-05,0.0023786784,0.0019721396,0.034161117,0.03710671,0.9987253,0.010361277
182,0.012936543,-0.0063752425,5.995275e-05,0.021253057,0.033879746,0.05493564,0.9976886,0.014422256
183,0.004004792,-0.0073801735,-0.0008964035,0.026001904,0.0006371832,0.028327093,0.99926025,0.008444457
184,-0.00021951902,-0.0042285672,-0.0012328986,0.019071968,-0.008930092,0.011739844,0.9997093,0.004410103
185,-0.003616278,-0.0061762473,-0.0019513585,0.031249307,-0.017318351,-0.010333439,0.99930817,0.0074183084
186,-0.013971052,-0.01840329,-0.007435958,0.09490176,-0.044940963,-0.041120395,0.9936212,0.024272718
187,-0.014609728,-0.01927346,-0.0075530033,0.095328696,-0.045690767,-0.03550154,0.9937628,0.025336895
188,-0.0084304605,-0.0063028308,-0.0009561306,0.027691254,-0.029119067,-0.01541376,0.9990734,0.010569415
189,-0.0044788774,-0.0023876084,-0.00018757844,0.008121668,-0.017162498,0.003799624,0.9998125,0.005078996
190,-0.0052758297,-0.00014747195,-0.0012513074,0.00664752,-0.018790653,-0.00044823333,0.9998012,0.0054241954
191,-0.007850424,0.005094376,-0.0030419622,-0.0051723295,-0.024843983,-0.00574075,0.9996615,0.009840496
192,-0.005018339,0.0041482123,-0.0021179176,0.0062423632,-0.01729648,-0.0070268037,0.9998062,0.0068466756
193,0.002319531,-0.0011526443,-0.0005465159,0.033239804,0.007947507,-0.008490973,0.99937975,0.0026471668
194,0.002249068,0.00457212,-0.00069048896,0.0007472063,0.0076375087,0.0041155014,0.9999621,0.0051419223
195,0.0016457881,0.011327443,-0.0016960191,-0.03870789,0.0064527476,0.01585104,0.999104,0.011571347
196,-0.00043203385,0.011338151,-0.0005352347,-0.043969557,-0.0011697753,0.013470185,0.99894136,0.011358996
197,0.0018511745,0.0040842597,0.0006501711,-0.0114738755,0.0045454423,0.00881566,0.99988496,0.0045310864
198,0.00010067692,-0.0038803304,-0.0007382663,0.02390246,-0.00080448104,-0.011630042,0.9996463,0.00395122
199,-0.0039896127,-0.008926212,-0.0035277584,0.047334444,-0.011811958,-0.019468728,0.9986195,0.010394198
200,-0.004963492,-0.012036768,-0.0038528277,0.05513295,-0.016919885,-0.016557977,0.99819833,0.013578082
201,-0.002732968,-0.009129888,-0.001631817,0.033393748,-0.010840716,-0.00601973,0.9993653,0.009668857
202,-0.0013430835,-0.006867014,-0.0001449472,0.017731983,-0.006286697,-0.0022847222,0.9998204,0.0069986256
203,-2.8442828e-05,-0.005473011,-0.00030188987,0.013620279,-0.0007596354,-0.0029144315,0.9999027,0.0054814047
204,0.0015963854,-0.0048010387,-0.00031973378,0.012771906,0.004805488,0.0016808005,0.99990547,0.0050695804
205,-1.7913939e-05,-0.003427024,-2.2170323e-05,0.00922614,-0.0038569735,-0.0028228501,0.999946,0.0034271425
206,0.001663247,-0.0028211253,0.0018501123,0.012641657,0.008939001,-0.009827494,0.99983186,0.00376139
207,0.0026303353,-0.0030672266,0.004892411,0.0108563965,0.0060743866,-0.0056095803,0.9999069,0.0063452525
208,0.008693436,-0.0027751203,0.0075446027,0.0019110345,0.015185418,0.008576348,0.9998461,0.011840531
209,0.021889795,0.0076832627,0.005567878,-0.05072826,0.08526907,0.050806504,0.99376786,0.023857847
210,0.0236058,0.01846092,0.008423268,-0.09842005,0.08556233,0.06334602,0.9894341,0.031128615
211,0.011013634,0.005653756,0.0098849395,-0.044693835,0.037845828,0.004568554,0.99827313,0.015842257
212,0.0062489165,0.006364982,0.010018384,-0.05135154,0.028081127,0.004929453,0.9982736,0.013413798
213,0.0009851619,-0.001713489,0.008339066,-0.03480305,0.011559805,-0.005308428,0.99931324,0.008570099
214,-0.01819048,-0.026991518,-0.0064082053,0.07562267,-0.054650653,-0.04486165,0.9946265,0.033173796
215,-0.02496396,-0.02616169,-0.02087673,0.09131241,-0.07918772,-0.037946194,0.99194324,0.041754894
216,-0.01644456,-0.012522631,-0.01717211,0.033042602,-0.05540698,-0.016674956,0.99777764,0.026872313
217,-0.0005617004,-0.0050792126,-0.0122985365,-0.015095499,-0.012053086,-0.008927857,0.99977356,0.013317955
218,0.0111575425,0.0108112125,-0.012678425,-0.091901064,0.029660877,0.00603184,0.99530804,0.020052819
219,0.010603933,0.042061917,-0.0056381775,-0.19020128,0.03135106,0.006039486,0.98122585,0.043742854
220,0.006215222,0.034587122,0.0151264835,-0.15410255,0.034428604,0.0015178305,0.9874537,0.038258445
221,-0.0066339993,-0.0046632243,0.031850442,-0.06073859,0.020710554,0.00081209646,0.9979385,0.032866493
222,-0.0040948554,-0.0439748,0.04756091,0.0057232254,0.028483966,0.037435874,0.9988766,0.06490447
223,0.005355554,-0.06391454,0.060690273,0.041945595,0.062158853,0.080629185,0.9939194,0.08830096
224,-0.008341314,-0.051853452,0.056640822,0.027615018,0.04143751,0.07613978,0.99585295,0.07724339
225,-0.008668275,-0.03940123,0.043086786,0.021339932,0.036366872,0.047708284,0.99797094,0.059025984
226,-0.009939275,-0.030916588,0.03728987,0.016093565,0.01960746,0.024769608,0.9993713,0.04944855
227,-0.008948062,-0.026029618,0.03963956,-0.004614982,0.013072009,0.0064575644,0.99988306,0.048258714
228,-0.0152717745,-0.024773557,0.03194035,-0.01719239,-0.013343477,0.007776489,0.9997329,0.04321044
229,-0.023740517,-0.019631507,0.024647713,-0.012482618,-0.042096425,-0.012041599,0.998963,0.03945273
230,-0.019401088,-0.011403488,0.019821776,-0.025022835,-0.041538596,-0.017263899,0.9986743,0.029989075
231,-0.01278325,-0.011841696,0.011506788,-0.007587348,-0.034773085,-0.0091880355,0.9993242,0.020881653
232,-0.009338032,0.0017899165,-0.00057173596,-0.012619446,-0.03397549,-0.0019769901,0.999341,0.009525205
233,-0.009679533,0.0182196,-0.019150708,-0.0017864185,-0.020789389,-0.0109726675,0.99972206,0.028149543
234,-0.018846,0.038588624,-0.047464777,0.010536038,-0.02245206,-0.032534625,0.99916285,0.06400905
235,-0.029809475,0.0520035,-0.08183456,0.033414107,-0.046744853,-0.043354545,0.997406,0.10143897
236,-0.027164595,0.045159835,-0.10121618,0.053327765,-0.05468002,-0.04894247,0.99587697,0.114114165
237,-0.020016257,0.0045282305,-0.11482048,0.16332665,-0.03979169,-0.05819558,0.98405,0.11664004
238,-0.008659935,-0.026854742,-0.10057832,0.1512975,-0.03828863,-0.027578129,0.9873614,0.104461335
239,-0.00020301304,-0.013863676,-0.06402522,0.026906617,-0.030251034,0.0011039169,0.9991795,0.06550933
240,0.003944946,0.0005301035,-0.039639384,-0.009111672,-0.02130801,-0.0028676544,0.9997273,0.03983873
241,0.00432567,0.0042427327,-0.022091117,0.0048723966,-0.0091524655,-0.010164567,0.99989456,0.022906978
242,0.0020854773,0.0067266356,-0.011640498,0.00059558876,0.002463144,0.0061674085,0.99997777,0.013605074
243,-0.0029102527,0.008697425,-0.0077968338,-0.007760145,0.0048340973,0.0037318342,0.99995124,0.012037666
244,-0.007926809,0.007374822,-0.005261981,-0.0026075614,-0.009620025,0.0054368884,0.99993557,0.012037887
245,-0.009354057,0.0052200723,0.0020410104,0.014187449,-0.017553477,-0.0057915505,0.9997285,0.010904736
246,-5.6656303e-05,0.008284922,0.009545557,0.0063286973,0.01651749,-0.023151085,0.9995755,0.012639652
247,0.0137043875,0.012265043,0.008932465,-0.015042187,0.031387504,-0.006856227,0.9993706,0.020445794
248,0.01299195,0.010499713,0.00767852,-0.01287997,0.021676391,0.00072251796,0.99968183,0.018384624
249,0.003256188,0.008174594,0.0051547433,-0.011221241,0.0140377395,-0.0047409525,0.99982727,0.010197947
250,-0.0018296301,0.006373679,0.004525598,-0.009689629,0.00015677874,-0.002155963,0.9999507,0.008028223
251,4.7211543e-05,0.0058322134,0.0069222683,-0.0036948519,0.0010873824,-0.0035434656,0.9999863,0.009051781
252,0.000367161,0.0061271377,0.008401777,-0.0017421392,0.0032182392,-0.0077837515,0.999963,0.010405118
