step,x,y,z,qx,qy,qz,qw,trans_norm
22,0.013046726,0.01340384,-0.013838543,-0.012845968,-0.003918109,-0.021635246,0.9996757,0.023267686
23,0.00860167,0.0075340564,-0.008833785,-0.0128532555,-0.0038659428,-0.010265237,0.99985725,0.0144494455
24,0.008601685,0.007921826,-0.009927452,-0.014897875,-0.0065150256,-0.009058212,0.9998268,0.015339446
25,0.016082332,0.01635164,-0.01965737,-0.027758356,-0.020612389,-0.015199117,0.99928653,0.030206451
26,0.008555586,0.00799588,-0.008978217,-0.0076337554,-0.005734907,-0.002162983,0.9999521,0.014756034
27,0.008065835,0.0069233617,-0.00838367,-0.0024247526,-0.0025669981,0.0005764106,0.9999936,0.013537967
28,0.010451099,0.007559141,-0.014880728,0.0075135967,-0.005727113,-0.0003047669,0.9999553,0.019692693
29,-0.0004935268,-0.0011021125,-0.0033641434,0.0043703658,-0.005413188,-0.005358057,0.99996144,0.0035743085
30,-0.0032236571,-0.0046332856,0.00032747528,-0.0012304743,-0.0010343277,-0.00702173,0.9999741,0.005653896
31,-0.00801219,-0.016144702,0.0030004687,-0.0037531045,0.009074368,0.022245571,0.9997043,0.018271547
32,-0.0062290174,-0.006851096,-0.0014168295,0.005769735,-0.0024752114,0.023977835,0.9996928,0.009367261
33,-0.0061117564,-0.0035302178,-0.0025146324,0.004294946,-0.009862092,0.015159592,0.9998272,0.0074926214
34,0.0051230425,6.581368e-05,-0.0023367957,0.0055468893,-0.01189043,0.020311411,0.9997076,0.005631209
35,0.0066117346,0.0018182007,-0.00024003164,-1.2478382e-05,-0.0011049123,0.00676998,0.99997646,0.0068613775
36,0.0064330045,0.0028567517,-0.0002981987,-0.00245884,-0.0010297189,0.014325185,0.99989384,0.0070451046
37,0.009395229,0.0033177712,-0.00096921663,-0.0062031,0.0027113715,0.017771356,0.99981916,0.01001086
38,0.024980493,0.0037178898,-0.009582337,-0.004589235,0.008669708,0.007355859,0.99992484,0.027012384
39,0.010096523,0.0017434563,-0.0074945516,0.00029565522,-0.0037940163,-0.0034920473,0.99998665,0.012694397
40,0.009655368,0.0033804416,-0.007833921,-0.00025047714,0.0010855808,-0.003285137,0.999994,0.012885024
41,0.010829951,0.00781149,-0.012072591,0.0098049445,0.0073976037,-0.025373824,0.99960256,0.01800152
42,0.0029774634,0.0014762972,-0.0020638383,0.0098905135,0.008378043,-0.017427128,0.9997641,0.0039120545
43,0.0039164787,-6.5373955e-05,0.000169296,0.012084713,0.013908954,-0.01196634,0.9997586,0.0039206813
44,0.004133014,-0.0006370655,0.0033644433,0.013234424,0.017081605,-0.00783236,0.99973583,0.005367228
45,0.001069111,0.0014491226,0.00095497136,-0.0035665361,0.003282298,0.008365226,0.99995327,0.0020383634
46,4.091539e-05,0.002652068,-0.0004385246,-0.008385846,-0.0024737318,0.005784867,0.99994504,0.0026883902
47,-0.0012298756,0.006915885,-0.0019955114,-0.019475805,-0.012239811,-0.0005692536,0.99973524,0.007302337
48,0.00040474508,0.0048880465,-0.0007977074,-0.014623071,-0.0017898286,-0.0030182165,0.99988693,0.0049692206
49,0.00039394683,0.0040612663,-0.00090467447,-0.012000855,-0.0003158723,-0.0021481137,0.9999256,0.0041794158
50,-0.0015701685,0.0044140425,-0.0023005458,-0.008837006,-0.0073727076,0.0013279999,0.9999329,0.0052193594
51,-0.00048056938,0.0021785267,0.00080873206,-0.0063697016,-0.0030447037,-0.0024114863,0.99997216,0.002372967
52,0.0012030129,0.0020175,0.0026963572,-0.009805697,0.0010917421,-0.0015915117,0.99995005,0.0035760158
53,0.0023404176,0.0012218244,0.0037189564,-0.009264708,0.004625387,-0.00037352505,0.9999463,0.0045608166
54,0.002632503,0.0023242906,0.0051139533,-0.016638296,0.008730193,7.3311734e-05,0.99982345,0.006203621
55,-0.0013960383,0.0023154386,0.00010248736,-0.009948215,-0.0027211164,-0.0012714365,0.999946,0.002705676
56,-0.0014547433,0.002152688,-0.0005287839,-0.008499385,-0.00424088,0.00018700781,0.9999549,0.0026514065
57,-8.5209715e-05,0.002335303,-0.0010568881,-0.006930442,-0.0032114992,0.0029107723,0.99996656,0.0025647443
58,0.00063344656,-0.0006766616,-0.00044311566,0.005806274,-5.0838727e-05,-0.0013304848,0.99998224,0.001027364
59,0.00018151064,-0.0021952789,-0.00046673266,0.01275907,0.00029940665,-0.0034893395,0.99991244,0.0022516737
60,-0.0017650295,-0.0031031119,-0.0004791131,0.020644367,-0.0018685756,-0.007803329,0.99975467,0.0036019692
61,-0.0010492603,-0.00017690292,-0.00010642484,0.0043594227,-0.0018650233,-0.002002501,0.99998677,0.0010693774
62,-0.0005373605,-0.00048098917,-0.0001779862,0.0055683865,-0.0005657531,-0.0017630247,0.9999828,0.00074282294
63,0.0013809613,-0.0039923103,-0.0009893816,0.0207713,0.002570067,-3.759714e-05,0.99978095,0.004338718
64,0.0015035798,-0.001943179,-0.0016811091,0.010499879,0.00026718693,0.0046070963,0.9999342,0.0029770497
65,0.0020736752,-0.0013444861,-0.0026715016,0.008439006,-0.0017363059,0.0055871233,0.99994725,0.003639326
66,0.0018579824,-0.0012704892,-0.00861113,0.014592143,-0.014785592,0.010233718,0.99973184,0.008900438
67,-0.00038801416,6.373851e-05,-0.0042547137,0.0031775564,-0.008565996,0.004447482,0.9999484,0.004272845
68,-0.0008741909,0.00038289948,-0.0025843028,-0.00013937063,-0.00629769,0.0036959806,0.99997336,0.0027548943
69,-0.0018307158,0.0030754947,0.0012283154,-0.009194239,-0.0062028277,0.0050975657,0.9999255,0.0037840384
70,-0.0010333146,0.0017293495,0.0029321357,-0.0023661903,-0.0021694296,0.0036419868,0.9999882,0.0035575002
71,-0.001694651,0.0009796104,0.003473374,0.0008461778,-0.004595012,0.0067938706,0.999966,0.0039869547
72,-0.0010769528,0.0011762701,0.0031886997,-0.0024944302,-0.0030313989,0.0030056955,0.9999878,0.0035652833
73,0.0007082149,0.0046000727,0.00416328,-0.023280727,0.0034904447,-0.0012076844,0.9997221,0.0062446087
74,0.0011407989,0.004816942,0.0009594779,-0.02369512,0.0055806115,-0.0025811133,0.9997003,0.005042316
75,0.00053807406,0.0067532402,0.00066774135,-0.028858937,0.0044564772,-0.003831592,0.9995662,0.0068074707
76,-0.0001751886,0.01117625,0.0021466142,-0.038516086,0.0006095733,-0.009855546,0.99920917,0.01138188
77,0.0015112415,0.0035437122,0.0018948001,-0.00756052,0.0030583097,-0.005784446,0.99995,0.0042932522
78,0.0028393597,0.0020523714,0.0012751127,-6.0042035e-05,0.0074109733,-0.0058426554,0.9999555,0.0037282845
79,0.0015606963,0.00046717827,-0.0003564892,0.012461483,0.0060085505,-0.00976048,0.99985665,0.001667667
80,4.7782505e-06,-0.0015945409,-0.0011059518,0.009990905,0.0022211962,-0.0058721667,0.9999304,0.0019405445
81,0.00065415003,-0.0037595679,-0.0014428243,0.01587421,0.0037345132,-0.0050684754,0.99985415,0.0040797065
82,-0.0031262457,-0.016336262,-0.004624887,0.058785405,-0.012204887,-0.0062179067,0.9981767,0.017263731
83,-0.0019046277,-0.010515127,-0.0033831522,0.039394036,-0.009199449,0.000121176,0.9991814,0.01120898
84,-0.0014204882,-0.0077456404,-0.0042669335,0.031244114,-0.007083203,0.0032689618,0.9994813,0.008956531
85,-0.0021218536,-0.008642626,-0.005772397,0.032693487,-0.007005116,-0.0045171147,0.99943066,0.010607441
86,-0.00015779592,-0.0055030845,-0.0011232692,0.016669571,0.00084980845,-0.009184034,0.9998185,0.0056187697
87,-0.0003401619,-0.011302767,-0.0006617118,0.03858912,-0.00013996886,-0.016406288,0.9991205,0.0113272285
88,-0.0045801057,-0.018662235,-0.0012752098,0.06997266,-0.012891498,-0.020431643,0.99725634,0.019258311
89,-0.008754387,-0.04350897,-0.008017117,0.16727431,-0.035445902,-0.040754966,0.9844297,0.045099266
90,-0.004597757,-0.019039027,-0.0016484282,0.07528725,-0.0095333,-0.009432429,0.9970717,0.019655565
91,-0.0021098743,-0.016342662,-0.002329519,0.062639,-0.002953825,-0.0010566681,0.9980313,0.01664214
92,-0.0034585455,-0.027984645,-0.008816233,0.09866514,-0.01734502,0.012287787,0.9948936,0.02954366
93,-0.001369489,-0.013161756,-0.0049755517,0.037515555,-0.011471913,0.0060095405,0.99921215,0.014137306
94,-0.00093880465,-0.01248887,-0.005175456,0.028944748,-0.010299576,0.009150503,0.9994861,0.013551331
95,-0.0016179003,-0.02244114,-0.009818233,0.04457412,-0.016898204,0.018869694,0.9986849,0.024548322
96,-0.00044802894,-0.008942997,-0.0029988843,0.015246415,-0.0057093096,0.007720967,0.99983764,0.009443052
97,-0.00017860638,-0.0059314305,-0.0016260311,0.007102491,-0.003894949,0.00861888,0.99993,0.006152865
98,0.0007992499,-0.0026763864,0.00011695606,-0.0044427174,-0.0003354839,0.008795686,0.99995136,0.0027956257
99,0.0012647215,0.0033569764,0.0010808526,-0.0076908767,0.0050513395,-0.0027807006,0.9999538,0.0037466055
100,0.0014337695,0.0050887926,0.0015573194,-0.010379603,0.0063224477,-0.0037042333,0.9999193,0.0055115107
101,0.0015833167,0.014400654,0.0018460369,-0.03200701,0.0101932855,-0.0080603855,0.9994032,0.014604573
102,0.00060992665,0.010289267,0.0010250843,-0.027982581,0.0053017517,-0.0052410606,0.9995806,0.010358176
103,0.0023062765,0.017150065,0.0020412076,-0.050172225,0.012525356,-0.0076950514,0.9986324,0.017424414
104,0.0069911215,0.055182077,0.004704651,-0.16034299,0.037586864,-0.0068563716,0.9863216,0.05582178
105,0.002002593,0.032093953,0.0065743215,-0.09693409,0.016208105,0.003408727,0.995153,0.032821544
106,0.0012820594,0.03064316,0.0059596216,-0.098016076,0.014566225,0.0066508707,0.995056,0.031243624
107,-7.77916e-05,0.02648471,0.00624764,-0.09238405,0.0115259485,0.008302449,0.9956221,0.02721174
108,0.0011129357,0.036943916,0.010961857,-0.14764334,0.03016915,0.023672152,0.988297,0.038551964
109,0.00059562776,0.010574094,0.0067129643,-0.053374615,0.015382213,0.011298229,0.99839216,0.012539144
110,0.0006517961,0.006104557,0.006739375,-0.035698608,0.012868213,0.008695619,0.9992419,0.009116448
111,0.0014092723,-0.00027930082,0.017649023,-0.026176222,0.028774135,0.006380364,0.99922276,0.0177074
112,-0.0015539346,-0.0055903564,0.010430402,0.0008989244,0.013570551,3.218541e-05,0.9999075,0.011935664
113,-0.0032151374,-0.0076140636,0.0102295615,0.003727599,0.010716562,0.003946528,0.9999278,0.013151236
114,-0.007963146,-0.013764042,0.018289877,0.0063885306,0.022878911,0.014980595,0.9996056,0.024235927
115,-0.005230351,-0.0049284017,0.0072843544,-0.0034613302,0.009160182,0.004718222,0.99994093,0.01023267
116,-0.004579916,-0.0064172284,0.006618038,0.0007504028,0.010688229,0.006658042,0.9999204,0.010293439
117,-0.008080135,-0.012989893,0.013459576,0.0033970443,0.023839766,0.0046889544,0.999699,0.020376116
118,-0.0012713543,-0.0018820168,0.0073697953,-0.011076551,0.023342535,-0.018950045,0.9994865,0.007711823
119,0.0008742751,0.00090875843,0.0074761505,-0.018712938,0.029577868,-0.028035024,0.998994,0.007581756
120,0.0020416973,-0.000143081,0.009584991,-0.035371978,0.042632494,-0.019701269,0.9982701,0.009801074
121,0.0023705738,-0.0035248825,0.0022890505,-0.007307174,0.018434532,0.0026502456,0.99979985,0.004825367
122,-4.502456e-05,-0.005402821,0.0011242579,0.0021776343,0.007573996,0.0033240565,0.9999634,0.0055187372
123,-0.00237252,-0.004155667,0.0005111848,0.004222238,-6.855069e-05,-0.0015117748,0.9999899,0.0048124557
124,-0.019952876,-0.0006380324,0.0023012215,0.0060832957,-0.057596486,-0.05817809,0.99662477,0.020095272
125,-0.008399576,-8.190514e-05,0.0010633649,0.00085224153,-0.024804758,-0.025689095,0.9993618,0.008467014
126,0.004033284,-0.0024347927,0.0001746478,0.007153019,0.019039145,0.011128649,0.99973124,0.0047144564
127,0.008977035,-0.011350557,-0.004143004,0.040902887,0.038193263,0.057375494,0.99678296,0.0150528
128,-0.008808145,-0.009953736,-0.005346101,0.042043068,-0.0298382,0.017629446,0.99851453,0.014326238
129,-0.010646423,-0.014972082,-0.0076744403,0.05880495,-0.03829205,0.016792456,0.9973934,0.019909963
130,-0.025164094,-0.054164413,-0.032295655,0.20219773,-0.0964998,0.025213452,0.9742526,0.06789716
131,-0.015753714,-0.039605156,-0.017453047,0.15118548,-0.05043529,-0.00023876067,0.9872179,0.04605819
132,-0.013590745,-0.042871602,-0.018247606,0.16631639,-0.03899294,-0.008916964,0.98526084,0.04853512
133,-0.01565327,-0.06307012,-0.029665483,0.25144023,-0.037621744,-0.020680742,0.9669202,0.071434624
134,-0.0029178064,-0.008367932,0.000741617,0.039809477,-0.0055527673,-0.003929394,0.99918413,0.008893024
135,-0.0013278744,0.003483016,0.0043943007,0.000774176,-0.0012881405,-0.0007285266,0.9999986,0.0057623372
136,0.002300576,0.0066338233,0.009545457,0.0065315226,0.01735383,-0.010225853,0.99977577,0.011849726
137,0.0017795992,0.0010832212,0.0047024884,0.012706449,0.010994902,-0.00945268,0.99981415,0.0051433197
138,0.0019372811,0.002059315,0.004880466,0.011163633,0.01107055,-0.017525684,0.9997228,0.0056402823
139,0.005519606,0.007435996,0.011130795,0.012208638,0.023546634,-0.0354834,0.99901825,0.014479457
140,0.0013312533,0.0043206643,0.0044180676,0.0009927041,0.007118601,-0.008938028,0.9999342,0.0063213683
141,0.00062439503,0.0034239008,0.0027264813,0.0004596395,0.005749179,-0.003394076,0.9999776,0.004421161
142,-0.0015114275,0.0026991034,0.0012526202,-0.0009507965,-0.0011158694,-1.5480575e-05,0.9999989,0.0033374585
143,-0.010410417,0.0042734095,0.0006415922,-0.0032537486,-0.031503726,-0.017199716,0.9993503,0.011271666
144,-0.00033277436,0.00094800384,0.00084961223,-0.00042963534,0.002189391,0.0037325735,0.9999905,0.0013157853
145,0.002760239,0.001231535,0.0009419639,-0.004669798,0.012897218,0.015251278,0.9997896,0.0031658954
146,0.00015723267,-0.00037896266,0.0013679047,0.00050171197,0.00530202,0.015316998,0.9998685,0.00142811
147,-1.4286445e-05,-0.0003539977,-0.00023444302,0.0068151066,0.002241783,0.0027703824,0.99997044,0.00042483173
148,-0.00044357518,0.002102842,0.0007043702,-0.0011894912,0.00063020416,0.003754637,0.9999921,0.0022616014
149,0.00010736687,0.0042969463,0.002276415,-0.00032442485,0.0064399564,0.0053595747,0.99996483,0.0048638815
150,8.0234866e-05,0.00028726322,0.00084918505,0.0008588319,0.0024824082,0.0016321049,0.99999523,0.00090004056
151,-0.00082464825,0.00031627007,0.00031881884,0.0025587443,0.00039463656,-0.00097319135,0.9999962,0.00093899784
152,-0.0016480203,-0.0002861683,-0.00165875,0.010993973,0.0022725677,0.006275516,0.99991727,0.0023556985
153,-0.00069730444,-0.00058510154,-0.0019977747,0.0045957924,-0.00043405843,0.0041994485,0.9999805,0.0021953771
154,-0.00042638206,-0.0011700225,-0.0024192906,0.0024654546,-0.0011843796,0.0050966428,0.99998325,0.002720978
155,-0.00029746638,-0.002473388,-0.0039808457,-0.00064256374,-0.0030308384,0.004239058,0.99998623,0.0046960907
156,0.0007827847,0.0006115454,-0.0021071548,-0.0023047063,0.00047599975,-0.008804023,0.99995846,0.0023295581
157,0.00038190695,0.00031543782,-0.0018807355,-0.0008534604,-0.0014334354,-0.007824574,0.999968,0.0019448702
158,0.00012445814,0.00045289326,-0.0013399343,-0.003847196,-0.00092035206,-0.000772602,0.9999919,0.0014198683
159,-0.002604198,0.0022677225,-6.9314e-05,-0.01796174,-0.004318011,0.008606694,0.9997923,0.0034538698
160,-0.0034843143,0.002841456,0.0004736543,-0.012172989,-0.007987875,-0.0025164743,0.9998908,0.0045209145
161,-0.0037788085,0.0036254933,0.00043066166,-0.010669835,-0.008758242,-0.006420265,0.9998841,0.005254433
162,-0.0014670528,0.0027340916,0.002230178,-0.0011872036,0.0010157245,-0.0032831135,0.9999934,0.003821151
163,0.00094357925,0.0002428552,0.0017480047,0.0042372467,0.0051538427,-0.002123378,0.9999755,0.0020012099
164,0.001255852,0.0011709061,0.0021242118,0.0007891402,0.004976204,-0.0039025089,0.9999797,0.0027313845
165,0.0028779032,0.004146067,0.0040282784,-0.005108468,0.009267106,-0.0073763523,0.9999168,0.0064574936
166,0.0011470438,0.0006552481,0.0012514393,0.0017003487,0.0035187635,-0.0019387738,0.99999046,0.0018196593
167,0.00074233976,0.00019848486,0.00074833445,0.0031846568,0.002546457,-0.0016472786,0.99999034,0.0010725992
168,-0.00015509316,0.0005217755,0.00021401042,0.0051388764,0.0022645458,-0.0012427275,0.99998343,0.0005848966
169,-0.0007087084,-0.00015509597,-0.00018908361,0.0026710096,-0.00021986844,0.0018005777,0.9999948,0.0007497166
170,-0.0006987219,-0.0011581593,-0.00023476059,0.003943982,0.00026250738,0.004026701,0.9999841,0.0013728284
171,-0.0017152928,-0.0063450234,-0.0011975195,0.0130843315,-0.0006360633,0.01786238,0.9997546,0.0066809882
172,-0.0012450072,-0.0037584284,-0.00061180507,0.0067698364,-0.0013803489,0.01017709,0.99992436,0.004006262
173,-0.0010124572,-0.0033602454,-0.00048023646,0.0060095424,-0.0011552917,0.008365819,0.9999463,0.003542167
174,-0.00058371236,-0.0031374765,-0.0009690845,0.0051857363,-0.0002735078,0.009247598,0.99994373,0.0033352065
175,2.6061274e-05,9.649808e-05,-0.0005498608,-0.0009094292,5.9072863e-05,0.002203984,0.99999714,0.00055887207
176,-0.00014222537,0.0007536777,-0.00054708036,-0.0015023652,-0.0006867912,0.00044102137,0.9999985,0.0009421014
177,-0.00011445009,0.0009759077,-0.00025912988,-0.00082970253,-0.000500917,-0.0010445772,0.999999,0.0010161904
178,0.0015597196,0.001211141,6.563674e-05,-0.0038211164,0.0053372104,0.006680241,0.99995613,0.0019758279
179,0.0006491397,-8.599411e-05,-0.00013150151,-0.0045151925,0.0018090487,0.007949019,0.99995655,0.0006678847
180,-0.0002690637,-0.0005188563,-0.0005917794,-0.0030550128,-0.0011073743,0.005072321,0.9999819,0.00083175115
181,-0.0016155555,8.408205e-05,-0.0011113018,-0.0050416654,-0.0045880442,0.0025880605,0.9999734,0.001962672
182,-0.00016617891,-0.00024599044,-0.00012259798,-0.00096456846,-0.00037106927,0.00083608314,0.9999991,0.00032118062
183,0.00046122225,-0.0014785529,-5.8046535e-05,0.0014326618,0.0015667556,0.005989265,0.9999798,0.0015499077
184,0.0005902127,-0.004260402,0.00016714721,0.0042091855,0.0014959899,0.012415395,0.999913,0.004304337
185,0.00015627747,-0.001619803,0.00015657075,0.002015405,0.00035378285,0.002740432,0.99999416,0.0016348391
186,0.00022242923,-0.0011584869,0.00019832113,0.001385199,0.000482969,0.0014817646,0.99999785,0.0011962015
187,0.00057119253,-0.0012468729,1.9050445e-05,0.0019075635,0.000891134,0.0009768591,0.9999973,0.0013716108
188,0.00010119534,-0.00043087508,-0.00020808209,0.0003114696,-0.00028946417,0.0012448636,0.9999991,0.0004890726
189,-0.0001893444,-0.00018511497,-0.00018083735,-0.0012908155,-0.0012857922,0.0021573436,0.999996,0.00032065716
190,-0.0006999956,-0.0003231162,-0.0006488544,-0.0041500353,-0.00402984,0.005353776,0.99996895,0.0010076755
191,-0.00047203776,-0.0007595447,-0.00041997162,0.0005803075,-0.0022609355,0.0007281104,0.999997,0.0009879798
192,-0.00048660187,-0.0006208641,-0.00036604286,0.0006142607,-0.0025415143,-3.065604e-05,0.9999966,0.0008696212
193,7.375669e-05,4.2766573e-05,-0.00035801812,-0.0006993319,-0.0005237319,0.0004180206,0.9999995,0.0003680299
194,0.0007842394,0.0014566329,-0.00014041088,-0.0036833428,0.0020316397,-0.001266745,0.99999034,0.0016602789
195,0.00029696498,0.00028918852,0.00016875663,0.001202535,0.00040075305,-0.0021534497,0.9999969,0.00044754552
196,0.00036774992,6.7791574e-05,0.00020370395,0.0023593057,0.0013717287,-0.0031602501,0.9999913,0.00042582978
197,0.00018071389,0.0007376463,0.00054889015,0.0013528273,0.0014127372,-0.0022686804,0.9999955,0.0009370486
198,-0.000242113,0.0007740896,0.00031437646,-0.0006448007,-9.6263844e-05,-0.0004628226,0.9999997,0.00086986553
199,-0.00011115868,0.0008948592,0.00039864864,-0.0005870972,0.00028048328,-0.0010798307,0.9999992,0.0009859259
200,0.00022452886,0.0022018624,0.0010726614,-0.0020775557,0.0014750867,-0.0026629001,0.9999932,0.002459515
201,-5.408551e-05,0.00096932595,0.0006504429,-0.0012840048,0.0002948528,-0.0009465217,0.9999987,0.0011685863
202,8.061678e-05,0.00068182906,0.0006813164,-0.00069663,0.0007113824,-0.00087062,0.9999991,0.00096725486
203,0.00058053876,0.00092353794,0.0010920812,-0.00039723088,0.0023062325,-0.0015709756,0.999996,0.0015435637
204,0.00031911963,0.0002668333,0.00035855774,0.00023881401,0.000981061,-0.0009326485,0.99999905,0.0005491821
205,0.00022248304,0.00029763905,0.00025594395,-0.00033968425,0.0005864539,-0.00065908185,0.9999996,0.00045121505
206,-4.7581616e-05,7.653414e-05,0.00035108477,-0.0012166832,-0.0006080984,0.0008627414,0.9999987,0.00036246656
207,0.0001570826,-0.0003798844,0.0003745222,-0.00020290536,5.4173805e-05,0.00090943946,0.9999996,0.0005561061
208,0.00027750523,-0.00014314544,0.00037615187,-0.0007702341,0.00055282813,0.00070522365,0.9999993,0.000488866
209,0.0009376121,0.00062467856,0.000698777,-0.0033973942,0.0027653635,0.0012910361,0.99998957,0.001325756
210,0.0003387727,-2.4632622e-05,0.00023927454,3.423276e-05,0.0014717462,0.00024812963,0.99999887,0.00041548285
211,0.00043003281,-0.00036456215,6.952127e-05,0.0018616382,0.0013512997,0.00054943096,0.9999972,0.00056803785
212,0.00080191647,-3.9616607e-05,-6.4292304e-05,0.0011531583,0.0023747203,0.0013396678,0.9999956,0.00080546446
213,0.0008084082,0.0006513295,-0.00072418305,0.00040105573,0.0030353647,0.00041590512,0.99999523,0.0012657784
214,-0.00017860101,0.00039726341,-0.0006551072,0.00029648253,-0.00036878174,-0.00034915653,0.9999998,0.0007866905
215,3.4597033e-05,0.00036284185,-0.0005425918,0.00029018862,1.8915976e-05,0.0006344317,0.99999976,0.000653649
216,0.0015836968,0.0015532913,-3.9596803e-06,-0.0012541662,0.0042487113,0.0023400458,0.9999874,0.0022182933
217,0.00079818914,0.0008664298,0.00050716416,6.475581e-05,0.0028599373,-0.0012217185,0.9999952,0.0012825842
218,0.00041062516,0.0009358866,0.0004325324,0.0005925445,0.0019221562,-0.0031616506,0.99999297,0.0011097662
219,-0.0011514202,0.0022394334,0.00027185216,-0.00021863348,-0.001955219,-0.004640181,0.9999873,0.0025327324
220,-0.0008202072,0.0019216727,0.00016847653,-0.0026295222,-0.0006150061,-0.0016615498,0.999995,0.0020961752
221,-0.00095235877,0.0030233264,0.00021027453,-0.006808602,0.00048778037,-0.00069715356,0.99997646,0.0031767443
222,0.00055430207,0.026255665,-0.00023445465,-0.09385698,0.016364554,0.0111472225,0.99538875,0.026262563
223,0.0031247775,0.027329503,-5.0431914e-05,-0.107025474,0.018885294,0.010658746,0.99401975,0.027507609
224,0.0031823693,0.028393365,0.0005607343,-0.119092464,0.018152177,0.01650294,0.99258006,0.028576653
225,0.0062842662,0.046084754,-0.0009484719,-0.19219689,0.026772987,0.043950915,0.98000604,0.046520922
226,0.003780174,0.013559444,0.0016917856,-0.05604249,0.010037775,0.01425777,0.9982761,0.014177812
227,0.00391497,0.008830528,0.0014461465,-0.036779862,0.010372388,0.008096254,0.99923676,0.009767116
228,0.004315319,0.006508037,0.0014212434,-0.026224568,0.010505973,0.004083144,0.99959254,0.007937031
229,0.00949087,0.009208348,0.0017574115,-0.031311948,0.021556832,0.006617251,0.99925524,0.013340119
230,0.0045057693,0.0027822228,0.00065815717,-0.008343531,0.010793074,0.0019691316,0.999905,0.005336281
231,0.003987176,0.0017102732,0.00054242706,-0.0050696977,0.010315303,0.00063699746,0.9999337,0.00437228
232,0.0054293107,0.0034882356,0.00031101596,-0.011761058,0.014505721,0.0019211202,0.99982375,0.0064608
233,0.0010100991,0.0024329063,4.026056e-05,-0.009910948,0.003369091,-0.0016524241,0.99994385,0.002634569
234,0.0008719601,0.0036955732,0.00022413452,-0.015671512,0.0030389966,-0.002037495,0.9998705,0.0038036578
235,0.0014197073,0.012997073,0.00063795445,-0.049773615,0.0061433506,-0.009778438,0.99869376,0.013089938
236,0.0007449921,0.006397259,0.00073862757,-0.022079615,0.0034818295,-0.006101362,0.99973154,0.0064827083
237,0.00021852198,0.0038675799,0.0003026389,-0.01224814,0.0017181078,-0.0041472544,0.9999149,0.003885552
238,0.00014070161,-0.0029841543,-0.0013130117,0.01200783,0.0006790384,0.00023514689,0.99992764,0.0032632765
239,0.00044795,-0.005979273,-0.0017143908,0.01985755,1.1556303e-05,0.004952294,0.99979055,0.006236305
240,6.66035e-05,-0.006415691,-0.0024536126,0.020342855,-0.0020154156,0.0075641773,0.9997624,0.006869188
241,-0.00073771214,-0.0111673735,-0.0066556367,0.033200234,-0.00803705,0.015658565,0.99929374,0.013021211
242,-0.00021959604,-0.0057924767,-0.0030009502,0.017404245,-0.0029732937,0.0061923414,0.99982494,0.006527382
243,-6.938104e-05,-0.0057684197,-0.0022555566,0.01666259,-0.0014507592,0.004915834,0.999848,0.0061941114
