frame,x,y,z,qx,qy,qz,qw
45,-7.805557,2.985775,3.550075,0.17956595697809555,0.6966284249150214,-0.14499488798231272,0.6792947719171358
46,-7.762836,2.918461,3.553944,0.16300037698174183,0.7171071299196746,-0.1449243049837666,0.6619555779258524
47,-7.708627,2.863718,3.549246,0.13252511500478167,0.7319211330264087,-0.14008203300505434,0.6535331460235804
48,-7.649189,2.80217,3.538886,0.12171221896463573,0.7368010527859177,-0.1367521069602658,0.6508526758108905
49,-7.57302,2.730855,3.529207,0.130110197022967,0.7399760241306201,-0.13457974802375594,0.6460612291140423
50,-7.499766,2.64891,3.542199,0.16601780606389238,0.7333450182822296,-0.1286978810495297,0.6465910822488423
51,-7.451801,2.567904,3.547464,0.20466323995150576,0.7328916788263439,-0.11695376397228822,0.6382041698487797
52,-7.419248,2.494183,3.547386,0.23020515206417055,0.731922126204026,-0.11125598503101303,0.6315993151760607
53,-7.391786,2.416531,3.539552,0.23834491192425875,0.7372942037657026,-0.09553889596963965,0.624869009801429
54,-7.37185,2.322056,3.529929,0.2363776159960448,0.7466386019875068,-0.07264123399878453,0.6175594479896666
55,-7.350818,2.219942,3.528319,0.23052507800041996,0.7622759760013886,-0.04741849400008638,0.6029469390010984
56,-7.328394,2.144862,3.529602,0.21000014902750871,0.7813822051023562,-0.022329007002924964,0.5872335160769239
57,-7.305379,2.091952,3.527203,0.20274067405649498,0.7914597492205453,0.005701307001588705,0.5765892641606702
58,-7.276693,2.050077,3.523452,0.19966010996041772,0.7994406728415122,0.02052293599593136,0.5662236838877471
59,-7.248875,2.01773,3.51233,0.2120374939011728,0.8110204076219967,0.029391798986300965,0.5444466197462423
60,-7.229654,1.997145,3.506532,0.2276142289775076,0.8123386309197264,0.034558466996585005,0.5358203279470513
61,-7.211248,1.983747,3.502562,0.24855953097626216,0.8128479639223718,0.036962004996470066,0.5254808819498157
62,-7.192327,1.976665,3.491865,0.26746057301978415,0.8176584440604825,0.04020975300297433,0.5082151970375929
63,-7.180635,1.966763,3.480575,0.28227846709685,0.8253648062831834,0.051047398017514414,0.4862982281668494
64,-7.174784,1.95043,3.4724,0.289745175013083,0.8282490870373982,0.059691992002695295,0.4759076060214888
65,-7.175983,1.927205,3.462818,0.2915742500438591,0.8323419271252024,0.06515493600980073,0.46684709207022407
66,-7.184191,1.895668,3.453753,0.28628346803268995,0.8385654470957536,0.07813710200892228,0.4568855000521706
67,-7.194648,1.85667,3.440851,0.27957339799646747,0.843269068989345,0.08534929199892156,0.4510559729943007
68,-7.192003,1.817891,3.425837,0.2785978731578602,0.8476627474803059,0.10141911805746649,0.43996051424929217
69,-7.177639,1.775385,3.424128,0.27153836504839285,0.8519776171518372,0.10301831701835965,0.43564697007763986
70,-7.1561,1.731008,3.420177,0.2707503739188288,0.8531696267442188,0.09920655097025777,0.43468825986967996
71,-7.133694,1.685947,3.425401,0.279738189976526,0.8524752659284652,0.09852979199173195,0.43049314296387553
72,-7.120793,1.648508,3.43623,0.2871021340257538,0.8432775300756442,0.11011167500987731,0.44082966203954355
73,-7.104798,1.616954,3.443366,0.27616778789993757,0.8471903096930419,0.11635178395784286,0.43870513384104626
74,-7.088029,1.584692,3.444114,0.24638708694783845,0.8562428838187285,0.12280504997400146,0.4371046179074624
75,-7.078922,1.540611,3.440241,0.22017926402333943,0.8623772310914136,0.13555840901436944,0.43525914204613825
76,-7.078676,1.479599,3.438455,0.1875118599322596,0.8666072056869301,0.14396514694799126,0.43943746984124915
77,-7.084266,1.403509,3.431982,0.14765498303805039,0.8745645412253736,0.15614391804023797,0.43468833211201835
78,-7.088892,1.335117,3.437409,0.10566163394565851,0.8786463215481146,0.19623031089907927,0.42226759978282896
79,-7.086347,1.284824,3.442387,0.08298260297956515,0.8831706597825152,0.2200336089458157,0.4058431769000593
80,-7.073064,1.249535,3.447922,0.05682379603489295,0.8836296795425974,0.2373918441457717,0.3995181572453262
81,-7.047768,1.222513,3.449852,0.030575886002538126,0.8830615910733036,0.25459762002113434,0.392997956032623
82,-7.014434,1.205881,3.447763,-0.008205518002634632,0.8764438052814091,0.2837292370911,0.38894298512488207
83,-6.966283,1.19298,3.445994,-0.044337772006747114,0.8704597261324626,0.30254771504604033,0.3857446140587008
84,-6.907353,1.180415,3.439232,-0.07416856199138726,0.8639266508996776,0.3189726079629597,0.3826045499555705
85,-6.868107,1.168234,3.451819,-0.08813482395522033,0.8581816935639739,0.3414637418265086,0.37304014081046527
86,-6.827375,1.161895,3.463445,-0.11830367101714695,0.8443229211223763,0.35485586905143285,0.38366698905560875
87,-6.765714,1.152115,3.455992,-0.13039125695693354,0.8409712647222385,0.36773602987854176,0.37488086687618194
88,-6.692277,1.13461,3.441573,-0.13097791397372083,0.8397832648315074,0.37669017392442156,0.3683929519260863
89,-6.611437,1.113487,3.43041,-0.1321152719763972,0.8373411598504065,0.38547048193113453,0.3644418259348914
90,-6.538118,1.115311,3.420528,-0.12131244998925333,0.8439205509252399,0.3958963329649288,0.3410974739697833
91,-6.469736,1.132246,3.410243,-0.10860256297186907,0.8527187727791233,0.3881697518994538,0.33226558891393443
92,-6.396002,1.171079,3.388724,-0.09248042302366265,0.8629563822208016,0.3766493290963719,0.3238656150828663
93,-6.320448,1.234303,3.357995,-0.07237521002387813,0.8716659222875814,0.3638224131200329,0.32030235810567464
94,-6.251301,1.302712,3.319443,-0.04853350601060223,0.8785708021919255,0.36568516207988466,0.30336810406627135
95,-6.190903,1.347399,3.283026,-0.0316972370078578,0.8941000352216489,0.3432860130851012,0.28589355607087347
96,-6.148106,1.369515,3.259711,-0.018996879997875287,0.9040451778988866,0.3286088029632466,0.2726860639695013
97,-6.123277,1.375299,3.258313,0.0021698710007195484,0.9056676653003275,0.32691852910840913,0.2699734190895256
98,-6.106308,1.376461,3.260347,0.009411503000594866,0.9097937270575047,0.3177417020200833,0.26688388601686874
99,-6.09566,1.374633,3.261497,0.016813367004670534,0.9108883842530329,0.31507438408752353,0.26594697707387654
100,-6.091557,1.373659,3.263622,0.017662695995421918,0.9113798747637749,0.3160910749180708,0.26298514293183556
101,-6.093102,1.378964,3.27317,0.006095609000844125,0.9101305171260357,0.3172678860439355,0.26639514603689063
102,-6.10281,1.400573,3.295808,-0.04350382000216177,0.903654607044904,0.3336059170165773,0.264995964013168
103,-6.134083,1.439195,3.337366,-0.1530228450430742,0.8733716142458442,0.3831673371078573,0.25882199307285547
104,-6.208338,1.471757,3.388123,-0.31159244891700955,0.7983007677873782,0.46019300187743084,0.2320526469381944
105,-6.32784,1.462202,3.432962,-0.4776954359843547,0.6736051679779383,0.5389165319823497,0.16622911799455575
106,-6.452615,1.406705,3.472469,-0.6012364742527151,0.531019164223201,0.5930973792492941,0.06905684602902636
107,-6.558459,1.33773,3.501871,-0.6788015420995662,0.4102770640601792,0.6088255190893023,-0.015253998002237448
108,-6.640743,1.28064,3.512582,-0.7212857202153331,0.33442491609983943,0.6035547081801856,-0.060237858017983446
109,-6.703582,1.248882,3.51503,-0.7423831287810397,0.3050148139100382,0.5925522368252312,-0.0686665859797473
110,-6.76807,1.239156,3.513178,-0.7609212811075704,0.2855633200403697,0.579455605081917,-0.06069263500858004
111,-6.83021,1.241347,3.505633,-0.7754689405489622,0.28809307983243576,0.5599441196743185,-0.04596610097326463
112,-6.878733,1.239042,3.505299,-0.7832471882348905,0.29985460808992437,0.543497343162991,-0.03495274101048209
113,-6.907915,1.239894,3.512196,-0.7809399871783274,0.30640072406996655,0.5439410351242088,-0.019480324004448327
114,-6.922836,1.248576,3.510848,-0.7814686270346839,0.31386051401393006,0.5392323860239328,-0.0051765400002297506
115,-6.927566,1.259809,3.509433,-0.7774681589491003,0.3249287149787274,0.538472341964747,-0.0034826629997719953
116,-6.926499,1.277452,3.509726,-0.7697748777357407,0.339807588883346,0.5403362158145057,0.0037701489987057293
117,-6.922797,1.296662,3.506819,-0.7618446822920137,0.357838763137159,0.5399109932069469,0.00634185100243082
118,-6.917761,1.314465,3.507027,-0.7551292978998576,0.3650362739515903,0.5444678379277947,0.00911238799879155
119,-6.915791,1.334074,3.507218,-0.7492428875513718,0.36911316777898406,0.5498586396707581,0.006785366995937088
120,-6.921717,1.351292,3.505519,-0.7514125299543867,0.3624869369779958,0.5513418759665316,-0.0021368559998702855
121,-6.935584,1.36177,3.502944,-0.7624915142516366,0.3441504981135762,0.5476299671807282,-0.016387324005408127
122,-6.949745,1.36089,3.506465,-0.7699038609758915,0.32528239098981426,0.5488071889828149,-0.015813926999504808
123,-6.957616,1.352217,3.512256,-0.7738025700586585,0.30451276802308375,0.5553362960420976,-0.01015652400076992
124,-6.957878,1.345333,3.518049,-0.7670849342294789,0.3024938280904932,0.5657471111692471,-0.002897214000866722
125,-6.959092,1.339569,3.51976,-0.7662658498474475,0.3023525539398059,0.5669306478871323,0.0030366049993954553
126,-6.959161,1.332034,3.521445,-0.7656385030164969,0.2979914760064207,0.5700763510122833,0.0034230020000737544
127,-6.956671,1.326365,3.521722,-0.7632779801116168,0.301216631044048,0.5715411370835785,0.003999360000584841
128,-6.952681,1.322935,3.520774,-0.7630076322243305,0.30768206209046106,0.5684454391671276,0.004569959001343606
129,-6.948535,1.320113,3.520606,-0.7617096325767696,0.3129576088261107,0.56731762668478,0.002584795998563804
130,-6.944369,1.318213,3.52046,-0.7594441259623097,0.3172566519842549,0.5679724629718123,0.00034295599998297954
131,-6.942456,1.315698,3.520142,-0.7569403878027283,0.32045271991648455,0.569502515851578,-0.004264744998888535
132,-6.942622,1.312064,3.518233,-0.75972796727862,0.3203310601174771,0.5658265822075093,-0.006458059002368406
133,-6.942586,1.308706,3.518767,-0.7584282792442193,0.3208021601033006,0.5673072101826769,-0.005920185001906342
134,-6.943004,1.305876,3.518569,-0.7590624387677086,0.32132643990166637,0.5661883458267327,-0.002071260999366144
135,-6.941965,1.305174,3.518202,-0.7572081731276963,0.3264928140550601,0.5657185670954034,0.000853090000143866
136,-6.940854,1.303884,3.517231,-0.7586269922384407,0.3280430201031057,0.5629004261769227,0.003996726001256193
137,-6.938814,1.302992,3.518486,-0.7558694861460338,0.32877306906351883,0.5661626941093825,0.005421510001047434
138,-6.937467,1.303714,3.5195,-0.7546980768198189,0.3279701129216985,0.5681412398643586,0.00905259299783873
139,-6.93601,1.306191,3.520552,-0.750895584247695,0.3310237741091935,0.57135307818847,0.01160786700382904
140,-6.935777,1.307942,3.520127,-0.7506826267379716,0.33243108188396375,0.570821136800753,0.011331349996044753
141,-6.935082,1.308557,3.522522,-0.747231010773985,0.33373563989905497,0.5744226508262543,0.01746302999471796
142,-6.935695,1.308797,3.523128,-0.7483019092911279,0.3312281961288648,0.5744954732235084,0.016943609006591934
143,-6.932248,1.308781,3.525394,-0.7453733739636437,0.3298646509839105,0.5790376489717568,0.017979056999123052
144,-6.929544,1.308922,3.526619,-0.7444709782155897,0.32918900609532914,0.5805888481681315,0.017724284005132738
145,-6.927757,1.308641,3.526598,-0.745773077066036,0.3274125010289915,0.579961933051354,0.016362393001448844
146,-6.927354,1.308219,3.52775,-0.7456396850981423,0.3255811180428535,0.5811024060764856,0.018395359002421226
147,-6.928619,1.307226,3.526804,-0.74934835116236,0.3225423510698847,0.5780096181252363,0.018664451004043993
148,-6.928241,1.305898,3.527785,-0.7482741019861755,0.3215001309940602,0.5799216959892858,0.02035584899962392
149,-6.92804,1.304806,3.526439,-0.7500014449216625,0.3228853139662747,0.5769971449397328,0.017810147998139736
150,-6.926417,1.302004,3.529077,-0.7465206317135539,0.3216816378765681,0.5820534917766613,0.02101435199193662
151,-6.93188,1.298169,3.538011,-0.7398171069708245,0.2933228069884325,0.6048370189761475,0.0283647599988814
152,-6.936076,1.286116,3.556209,-0.7265278391747167,0.23809631605725784,0.6432994481547019,0.04041365100971875
153,-6.936632,1.274248,3.560876,-0.7243259348506681,0.22000172995464298,0.6523817798655006,0.03673135199242722
154,-6.929915,1.277714,3.54373,-0.7399848006150745,0.28152541385355606,0.6101289276826231,0.030143453984319973
155,-6.916888,1.295377,3.52858,-0.7429698507845545,0.34022385390134224,0.5731272348338051,0.06138976098219826
156,-6.893055,1.320336,3.504807,-0.7432488038894747,0.414920362938299,0.5195127329227455,0.07435609098894283
157,-6.852903,1.349527,3.482458,-0.7323194239968386,0.4777970589979374,0.4787568049979332,0.0788045259996598
158,-6.796508,1.380228,3.4633,-0.7207842669027795,0.5188778859300129,0.45406792993875467,0.07112028599040719
159,-6.72704,1.417447,3.441507,-0.7103451539937918,0.5503922599951897,0.4344119589962034,0.061354479999463786
160,-6.659979,1.453244,3.414674,-0.7014039409079175,0.5768540429242688,0.41577039094541635,0.049060236993559214
161,-6.602471,1.483378,3.374946,-0.7015384400630149,0.608389454054648,0.36859437103310855,0.0429450690038575
162,-6.569639,1.503428,3.34166,-0.7041043321204399,0.6187985451058479,0.34818999605955925,0.009443342001615321
163,-6.543321,1.516719,3.318983,-0.6951997620296643,0.6268260410267468,0.35158539501500224,-0.013195271000563044
164,-6.521842,1.528963,3.297359,-0.6867075596713138,0.6314693586977531,0.3589555638281893,-0.028811103986209834
165,-6.504138,1.543678,3.259798,-0.6804560100109416,0.6356723970102215,0.3632751400058414,-0.030518761000490734
166,-6.490015,1.557121,3.220482,-0.6786756392421069,0.6354668342266928,0.36730849313103153,-0.025802135009204506
167,-6.476806,1.566295,3.197714,-0.6709937208650902,0.6481872458696757,0.3589786119278239,-0.027478664994475148
168,-6.471502,1.57329,3.197119,-0.6664282142678478,0.6506795512615182,0.3630640501459211,-0.025962517010434737
169,-6.463875,1.57776,3.198486,-0.6656383227422996,0.6519341067476051,0.3622416568597589,-0.026239774989841327
170,-6.456721,1.581012,3.204849,-0.6580630399726519,0.6579748789726555,0.36515335698482476,-0.026174795998912214
171,-6.456745,1.579736,3.205764,-0.6571536859129384,0.6528245269135119,0.37541474495026395,-0.03213937499574208
172,-6.456734,1.577798,3.207523,-0.6508300357431156,0.6561501427410157,0.3809015068496571,-0.028307186988827077
173,-6.459284,1.581754,3.213815,-0.6569017079628383,0.6442549639635538,0.390604869977903,-0.029043467998356977
174,-6.45529,1.591758,3.209494,-0.6517112350186175,0.6462552100184615,0.3955092220112985,-0.03462838400098923
175,-6.455099,1.599486,3.202166,-0.6508340329458236,0.6488010429459928,0.3927301949673086,-0.035146296997074375
176,-6.455053,1.604162,3.194957,-0.6499398562335806,0.6538720342349937,0.3856057621385821,-0.036575160013144675
177,-6.455827,1.606322,3.191532,-0.6524039871090754,0.6528913041091569,0.3822349290639059,-0.04470393300747405
178,-6.451751,1.609904,3.189461,-0.6471935746630467,0.6511088026610082,0.39296941679540537,-0.052657776972584384
179,-6.449119,1.612675,3.19238,-0.6446598158069377,0.650225119805271,0.4001904698801512,-0.03832235998852324
180,-6.458627,1.60873,3.195512,-0.6410696251162414,0.6531509291184321,0.40033835607259105,-0.04639827800841313
181,-6.474972,1.60413,3.205939,-0.6481720817817367,0.6468687317821755,0.3991647778655866,-0.0458396809845641
182,-6.489562,1.599863,3.215299,-0.6551084543777116,0.638262904367999,0.4011797712313056,-0.050081624028875234
183,-6.494727,1.601478,3.220195,-0.6597283241947577,0.6354298331875845,0.398304469117583,-0.04838403901428339
184,-6.500671,1.601945,3.217816,-0.6622942311302008,0.6379371401254125,0.3890849220764904,-0.054913387010795456
185,-6.509159,1.597667,3.222507,-0.6671116282863327,0.6344138852722985,0.386360920165831,-0.05662452602430396
186,-6.518155,1.597601,3.226496,-0.6693147021381252,0.6351782151310806,0.38221375107887673,-0.04979069201027521
187,-6.532723,1.59569,3.216633,-0.6770172939657773,0.6342800209679376,0.3689943739813476,-0.05638785899714963
188,-6.547379,1.59343,3.213714,-0.6816620712538428,0.6297271262345029,0.36734149413679357,-0.061974138023078426
189,-6.560933,1.592618,3.214012,-0.6875483038556673,0.6229343848692314,0.367057396922946,-0.06707420798591954
190,-6.575773,1.590099,3.216168,-0.69006664190629,0.6155332029164116,0.37348279994928163,-0.0737394329899863
191,-6.602369,1.58188,3.219702,-0.6918113307329221,0.609644656764643,0.3798918358533404,-0.07357083797159752
192,-6.646417,1.559634,3.209051,-0.6982444470292742,0.6020450550252411,0.3796200550159158,-0.0767141300032163
193,-6.681605,1.531675,3.194105,-0.7051536131807669,0.597114847153071,0.3722528770954274,-0.08740730302240696
194,-6.700491,1.505506,3.184137,-0.7192012048909739,0.5714062789133787,0.3768343899428745,-0.11933286998190995
195,-6.697547,1.488519,3.187073,-0.7075471559047938,0.5693504899233893,0.39441806594692785,-0.14018356198113718
196,-6.695169,1.488889,3.172887,-0.6961718106866891,0.5825480097378253,0.39851203482065034,-0.13103733994102687
197,-6.700252,1.486254,3.148759,-0.6973370966395679,0.5889733156955779,0.3837222068016658,-0.13995954792765922
198,-6.692772,1.487234,3.143021,-0.6854023647837412,0.6043256258093226,0.38410113487880804,-0.13221366995828382
199,-6.689877,1.484449,3.136931,-0.6830213649565985,0.6099536859612414,0.3820921839757206,-0.12427340399210325
200,-6.684864,1.482255,3.128847,-0.6795829529917103,0.6191370059924476,0.37759516299539403,-0.11071707499864944
201,-6.683753,1.479683,3.127499,-0.6765593119587275,0.6257802939618253,0.3773898879769779,-0.0907931359944613
202,-6.687031,1.476456,3.12676,-0.6763488761733811,0.6323241711620955,0.371962273095352,-0.06604852501693144
203,-6.699201,1.466544,3.139641,-0.6813543037818233,0.6206542688012601,0.38287727087739876,-0.06284573797987615
204,-6.701355,1.458119,3.153179,-0.6826919918017051,0.6174819808206461,0.38761316788741385,-0.04902733698575951
205,-6.701864,1.44978,3.169046,-0.6871498919459617,0.6126346859518217,0.3892519129693887,-0.03141203299752972
206,-6.703648,1.448085,3.182375,-0.6911086190189846,0.6041714650165964,0.3961692280108826,-0.019891213000546408
207,-6.703382,1.456203,3.175237,-0.697075857913725,0.5943189799264429,0.4008385809503894,-0.01409363099825567
208,-6.698994,1.473526,3.124201,-0.7055299772839166,0.5866479632360766,0.39731646015988653,-0.014534403005848876
209,-6.685823,1.487916,3.028787,-0.7136974160990025,0.5799014920804426,0.39254947705445353,-0.015973910002215864
210,-6.671053,1.498441,2.929854,-0.719111116760398,0.5768974778077824,0.3866492808711716,-0.023892162992039324
211,-6.665991,1.511352,2.857236,-0.7218223268858466,0.5739769709092277,0.3848946249391304,-0.037136140994127056
212,-6.661451,1.526225,2.814595,-0.7147915361584192,0.5864470241299743,0.37750098308366553,-0.05143885201140039
213,-6.663169,1.539529,2.799053,-0.7136919769890107,0.5940653009908526,0.3649785069943801,-0.06723741199896469
214,-6.663371,1.550066,2.792463,-0.7099920761700672,0.5969454371429888,0.3668215840878662,-0.0707765660169534
215,-6.662958,1.55555,2.786883,-0.705120914035997,0.5983831210305479,0.37202925501899237,-0.07960132200406371
216,-6.659385,1.558952,2.784638,-0.7006222751229194,0.5998071541052321,0.37795397806630954,-0.08068826401415621
217,-6.650104,1.562587,2.802937,-0.6981156989618551,0.600970545967163,0.3825686329790965,-0.07148506699609407
218,-6.62607,1.574307,2.882303,-0.6868673591267295,0.6106151811126608,0.3921319910723498,-0.03993536200736822
219,-6.560343,1.579074,2.981462,-0.6734930413133531,0.6316240272938729,0.3831222161782536,0.02599190101209314
220,-6.460826,1.568389,3.060062,-0.6453732540641741,0.6602568760656542,0.3759180120373803,0.07899284000785482
221,-6.355848,1.538602,3.124558,-0.633064497999456,0.6583330019994343,0.3935636399996618,0.10456892999991015
222,-6.251711,1.506426,3.169249,-0.6403936647311584,0.640456808731132,0.403433266830636,0.13020226394534024
223,-6.181443,1.495297,3.192737,-0.6515153327734395,0.6242243747829299,0.4095898698575677,0.1345653729532057
224,-6.146461,1.513287,3.204149,-0.6741006040280628,0.5926051320246701,0.4242786590176627,0.11997980100499475
225,-6.117382,1.561122,3.197807,-0.6941501501567104,0.5689086811284362,0.4278615650965935,0.10692503302413926
226,-6.087463,1.629282,3.172564,-0.7109216339540652,0.5477216879646101,0.4309428909721555,0.09423166999391142
227,-6.060544,1.69878,3.145307,-0.7159545430574555,0.5406923200433907,0.4339728340348264,0.08202735300658272
228,-6.047985,1.77234,3.102566,-0.7256224339839199,0.536810373988104,0.4256875829905665,0.06400615099858159
229,-6.042542,1.842787,3.043497,-0.7327627815204194,0.5326721056513753,0.42234622872358174,0.03070499897990411
230,-6.030254,1.904602,2.972668,-0.733206625136349,0.5345343810994034,0.42033347807816634,0.0008986020001671064
231,-6.019349,1.953233,2.91313,-0.734982477802759,0.5346300978565259,0.41598156388836655,-0.030508265991812753
232,-6.010365,1.990267,2.876886,-0.7345444442183029,0.5389711311601796,0.4083677501213648,-0.056483271016786546
233,-6.00177,2.018898,2.856179,-0.7292934490253805,0.5434518180189128,0.4099705970142675,-0.06866801500238974
234,-5.99505,2.033307,2.842579,-0.7259740911019118,0.5515014920774194,0.4020729010564427,-0.08452872601186609
235,-5.991646,2.035857,2.850161,-0.7216028941414756,0.562059552110196,0.3901913340764999,-0.10549429302068294
236,-5.990866,2.023483,2.890243,-0.7148230339960491,0.5682754379968591,0.37632825999792,-0.15642281599913543
237,-5.994275,1.997815,2.947444,-0.7082324507511294,0.5662951998010057,0.3730523868689106,-0.1963376149310076
238,-6.007601,1.958684,3.012103,-0.7066691559542378,0.5557744819640095,0.37808090097551644,-0.22088064998569631
239,-6.031968,1.910454,3.07522,-0.7100111774457991,0.5501749733454416,0.38264145324025145,-0.21628024613579722
240,-6.066866,1.854271,3.130649,-0.7224086936985782,0.5432692277733233,0.38744558283834,-0.18130125692435284
241,-6.107267,1.791872,3.175135,-0.7242913560913999,0.5486249850692322,0.3994298340504049,-0.12193631501538742
242,-6.159963,1.732388,3.21361,-0.7185426738279638,0.5590381708661529,0.4089615009020849,-0.06263577398500352
243,-6.211683,1.681981,3.248385,-0.7169899631666329,0.5562880101292849,0.4197313270975482,-0.017165534003989378
244,-6.248874,1.637981,3.26283,-0.7022586679957405,0.5682121969965536,0.4277789939974054,0.03118965699981082
245,-6.269164,1.600356,3.276815,-0.6821354068791239,0.5777184128976269,0.4407032409219063,0.08193519098548088
246,-6.266022,1.573209,3.295808,-0.6503402987613021,0.596228243781163,0.45456789283315746,0.1222186889551414
247,-6.238116,1.550882,3.318105,-0.6062352530499292,0.6444409420530758,0.4334446850356982,0.17117358201409774
248,-6.203195,1.509802,3.354099,-0.5500736323580724,0.6876425084476233,0.41265502826861916,0.2329862811516632
249,-6.162914,1.442159,3.396865,-0.4723678358848797,0.7296195218221851,0.39112939290467824,0.3025587199262637
250,-6.127968,1.346104,3.44092,-0.39131344812646224,0.7539770372436655,0.3588097871159579,0.3868435721250177
251,-6.097537,1.221071,3.466693,-0.31974301703321534,0.7608806190790413,0.3121359510324251,0.470527613048879
252,-6.085644,1.105492,3.484806,-0.28016346606892234,0.7635970451878507,0.2752090110677035,0.5125309601260865
253,-6.077048,1.013435,3.512038,-0.2654424829586239,0.752547621882696,0.231183794963964,0.5565666339132446
