frame,x,y,z,qx,qy,qz,qw
200,2.291332,-5.646426,-0.453259,0.5013020303209313,0.58783607737633,-0.43950423328136873,0.4582368922933613
201,2.279396,-5.644928,-0.446962,0.5084930648866718,0.5630930578745029,-0.48719097789141935,0.43244185990362133
202,2.270632,-5.643803,-0.443036,0.5139400358747408,0.5448395688672097,-0.5138011808747747,0.4183584948980362
203,2.264008,-5.643448,-0.440805,0.5167911387523664,0.5341751197440364,-0.5275568067472077,0.4114215308028569
204,2.258646,-5.642656,-0.439988,0.5203869650322307,0.5281312980327104,-0.5363727240332208,0.4032109120249733
205,2.25376,-5.641592,-0.440822,0.5289527640490738,0.522293833048456,-0.5398888370500884,0.39489007203663606
206,2.250411,-5.641084,-0.440301,0.5290108253781978,0.517254621369793,-0.5478333193916542,0.3904790102791593
207,2.24711,-5.642247,-0.441679,0.5336719330431666,0.5189314600419743,-0.5533887520447615,0.3737182050302286
208,2.242753,-5.646081,-0.444244,0.5381299811087364,0.518139115104697,-0.5578256201127162,0.3616331820730729
209,2.236999,-5.651479,-0.453073,0.5516528061931195,0.517869703181293,-0.5474567241916506,0.3574650851251394
210,2.240122,-5.654491,-0.476533,0.6030735139041389,0.5448669529133912,-0.45257378392806147,0.36687778694168327
211,2.257074,-5.657228,-0.502497,0.6338317969562721,0.5768408959602039,-0.31932547897796987,0.40440458997210027
212,2.264717,-5.66077,-0.515914,0.6293833388785592,0.6025259898837414,-0.26715738794845145,0.411662451920569
213,2.273365,-5.665408,-0.525059,0.617629472141212,0.6236621581425914,-0.21605246604939726,0.42766889009778036
214,2.274078,-5.67173,-0.530801,0.6015079807896112,0.6389755437765062,-0.1893293149337785,0.4405142608459218
215,2.244647,-5.683257,-0.520729,0.5925761981495573,0.6241346921575222,-0.2892679970730068,0.419086341105771
216,2.213851,-5.681173,-0.492609,0.5794797422130074,0.5819919642139308,-0.40675617214951704,0.40004749514705096
217,2.201565,-5.67079,-0.471083,0.5591687128370807,0.5547556558383665,-0.4638607358648496,0.40547469788186097
218,2.197376,-5.658738,-0.467266,0.5423775109091988,0.5617371949059577,-0.46574110792202883,0.4163690429302943
219,2.207907,-5.644146,-0.476114,0.5187705240651515,0.6109819720767322,-0.3933327470493979,0.45040817405656597
220,2.248078,-5.629429,-0.485232,0.43938423699874224,0.6853113449980383,-0.2507544539992822,0.5238435419985005
221,2.285117,-5.622598,-0.491952,0.3628192670400039,0.732723403080789,-0.12607768801390112,0.5617677550619397
222,2.305984,-5.647341,-0.497658,0.33115651310047745,0.7502105472276243,-0.07334279502225322,0.5675740771722098
223,2.319224,-5.706004,-0.52207,0.36420672811993987,0.7527176312478836,-0.046873743015436384,0.5464178611799454
224,2.328021,-5.778458,-0.57177,0.44851658412896533,0.7507735272158755,-0.011466012003296909,0.484809772139401
225,2.334237,-5.840568,-0.61727,0.5176834431075195,0.7332827461522979,0.023347634004849148,0.44017627709142165
226,2.334652,-5.883728,-0.657533,0.5601609391074911,0.7236031481388546,0.04747863800911083,0.4004547230768446
227,2.334873,-5.917706,-0.693458,0.583245945878796,0.7178892578508158,0.05670587298821597,0.3758239269219002
228,2.338529,-5.947884,-0.730939,0.5853378742934822,0.7186900333603434,0.07006339103512904,0.36872120918487283
229,2.339168,-5.979647,-0.760228,0.5853661139246108,0.7078216279088397,0.07745759199002425,0.38773106295006415
230,2.340176,-6.015174,-0.777355,0.5746565741776217,0.69684739521539,0.05690201301758796,0.425365361131477
231,2.344209,-6.043568,-0.786122,0.5535842329934849,0.6867514689919175,0.04304978399949334,0.46910940399447904
232,2.342968,-6.06364,-0.791745,0.5448378978499268,0.6747346948141473,0.0246712869932044,0.4972686238630295
233,2.343017,-6.069719,-0.784412,0.5377078901332712,0.6581609261631256,0.0136755790033895,0.5267897101305651
234,2.340799,-6.058528,-0.758678,0.5296799019928374,0.6529020249911712,-0.002111377999971449,0.5414366899926785
235,2.331347,-6.027229,-0.703649,0.5136517480383591,0.6574097690490949,-0.03849645700287488,0.549993000041073
236,2.308774,-5.971311,-0.62208,0.5003956669786851,0.6509779419722709,-0.1082186289953903,0.5604646499761263
237,2.277273,-5.893193,-0.545091,0.490442967119794,0.636367244155437,-0.19727980504818693,0.5617678391372156
238,2.218981,-5.807154,-0.492136,0.529488176979925,0.6001840279772447,-0.3502768689867196,0.4865465219815531
239,2.17103,-5.720802,-0.458133,0.5664458751680481,0.5355756101588898,-0.4703476141395386,0.41360725112270535
240,2.162978,-5.657422,-0.443655,0.5634726128173496,0.5093433558348958,-0.5010512108375837,0.41474768786555904
241,2.169055,-5.61811,-0.441473,0.5474028980299959,0.5065482810277573,-0.5094694500279173,0.42918502502351796
242,2.17584,-5.596323,-0.443478,0.5396246056902327,0.5056485567097364,-0.5212564127007768,0.4259302457554981
243,2.183918,-5.58547,-0.444912,0.5442687600933995,0.5030479040863258,-0.5175899250888213,0.42756869907337314
244,2.193691,-5.579202,-0.441733,0.5453035988456039,0.5070757368564276,-0.5094342998557598,0.4312712328778907
245,2.201896,-5.575748,-0.43363,0.5420000291389248,0.5012578401284816,-0.5109802941309738,0.44031316711286045
246,2.207083,-5.579214,-0.424686,0.536227249059954,0.4892822290547053,-0.5300172080592597,0.43834346904900995
247,2.213951,-5.58979,-0.425546,0.5362008940728159,0.5053747790686297,-0.5341797250725414,0.4144115770562769
248,2.223536,-5.59901,-0.441075,0.5429313451153215,0.5297755761125272,-0.5122528491088053,0.40269146008553386
249,2.231794,-5.605622,-0.456111,0.5490585011910345,0.5445414271894629,-0.4932066171716019,0.3984427551386306
