frame,x,y,z,qx,qy,qz,qw
88,1.825486,-5.18716,-0.563292,0.18257452095400126,0.7823459428028919,-0.07343577098149823,0.590938708851116
89,1.818466,-5.204866,-0.560446,0.20649183496049728,0.7711731588524715,-0.14240461697275741,0.5851273418880628
90,1.792608,-5.240531,-0.550786,0.26467668204234823,0.7230203631156832,-0.3003509370480561,0.563007214090081
91,1.778841,-5.252465,-0.543411,0.296605720884401,0.6954197737289673,-0.3617394038590158,0.5454915107874004
92,1.764865,-5.259767,-0.53809,0.32838749601481565,0.6700938490302322,-0.40604017501831907,0.5275104380237993
93,1.737467,-5.264677,-0.528187,0.3799487178274172,0.6134252617213659,-0.4692956417868334,0.5090285067687857
94,1.723975,-5.263436,-0.524151,0.39704853596774736,0.5872132229523,-0.4932385939599337,0.5042308799590408
95,1.711067,-5.260811,-0.520968,0.41173246096854693,0.5638082069569296,-0.5094573039610816,0.5030406959615717
96,1.687946,-5.254209,-0.516023,0.4356435628599705,0.5240883848315415,-0.5313838858291965,0.5031671858382663
97,1.678938,-5.251687,-0.514732,0.44425696812482546,0.5096652761432036,-0.5378903741511342,0.5035384771414821
98,1.672999,-5.25021,-0.514096,0.4500999567995731,0.5000190077773444,-0.5388630607600474,0.5069690547742496
99,1.67027,-5.250441,-0.514657,0.45204298816413907,0.4982597011809206,-0.5323072851932835,0.5138514971865821
100,1.673572,-5.251556,-0.516032,0.44937348902768054,0.5061832260311799,-0.5275960830324989,0.5133072980316187
101,1.678615,-5.25303,-0.517697,0.44546996804582034,0.5165285480531293,-0.5213597850536262,0.5127755270527432
102,1.69294,-5.254129,-0.52032,0.42994263398879184,0.5417249569858779,-0.5041084499868584,0.5172601599865155
103,1.703171,-5.253923,-0.521925,0.4151214910594321,0.5605997590802599,-0.48916971307003343,0.523559977074957
104,1.72006,-5.253006,-0.526112,0.39009877784241914,0.5941279667600013,-0.4592034578145043,0.5328856227847403
105,1.773046,-5.242595,-0.54026,0.3125048380529947,0.6823354781157108,-0.34664911505878493,0.5626663420954172
106,1.802533,-5.229832,-0.546959,0.2643929930575691,0.7206848141569222,-0.2718442460591915,0.5803537281263664
107,1.827769,-5.212082,-0.551883,0.21495476310054717,0.7504619733510358,-0.19215048308988028,0.5947095662781812
108,1.847443,-5.193407,-0.554041,0.16751742908132256,0.769998122373801,-0.11456345305561565,0.6049099252936578
109,1.871649,-5.163529,-0.556803,0.09792984101840015,0.7921854601488445,0.019835760003726964,0.602045252113119
110,1.879314,-5.15364,-0.557631,0.07428362700388656,0.7980073740417523,0.0703948830036831,0.5938945480310729
111,1.885801,-5.147369,-0.558936,0.0590594170158347,0.8018858362149973,0.10494944902813848,0.5852150921569047
112,1.902158,-5.145583,-0.565479,0.04579128799786105,0.8149776439619316,0.13129148999386728,0.5625630119737223
113,1.91282,-5.149608,-0.569026,0.04453728700120827,0.8226531050223181,0.131186263003559,0.5514058970149593
114,1.924011,-5.155925,-0.571821,0.0484302510048573,0.828816160083126,0.13076370101311494,0.5418663470543464
115,1.944766,-5.167917,-0.575399,0.0612973070195848,0.8409964482687026,0.13464272004301903,0.5204218981662775
116,1.953803,-5.172717,-0.575412,0.06222698998106033,0.8449586667428247,0.1405626929572177,0.512264367844085
117,1.962038,-5.178822,-0.576344,0.06672984702424269,0.8500578023088228,0.14399322305231219,0.5022099281824509
118,1.978126,-5.19085,-0.579763,0.06896891000467377,0.8619507810584113,0.14500786400982665,0.4808917340325883
119,1.985093,-5.19161,-0.582981,0.04388801800432718,0.8724342080860183,0.1469778380144914,0.4640365390457521
120,1.990694,-5.188945,-0.587341,0.0063543740013379665,0.8837617661860834,0.15144462303188794,0.4427067750932156
121,1.996989,-5.186273,-0.594362,-0.033183723006586126,0.8958749171778084,0.173992055034533,0.4074723770808729
122,1.997765,-5.188606,-0.598514,-0.036987726986281166,0.9020237296654374,0.1809717209328772,0.39017218685528426
123,1.999696,-5.193244,-0.600798,-0.03450902298636266,0.9054629366421775,0.1800176329288603,0.3828049758487224
124,2.002548,-5.197119,-0.600697,-0.03424889798642278,0.9061354946407826,0.17561639293038075,0.38328104684805664
125,2.018288,-5.198371,-0.588267,-0.07440403401887136,0.8800772352232171,0.14918541503783841,0.4446029821127662
126,2.024104,-5.198113,-0.582119,-0.09288552197251848,0.8667030967435734,0.1387642969589446,0.47004520186093035
127,2.02277,-5.200478,-0.585973,-0.08249503198942458,0.8774456708875162,0.13598996298256683,0.45253772694198713
128,2.017435,-5.212747,-0.592872,-0.018569564004514788,0.9022023652193508,0.12247624102977744,0.41314117910044634
129,2.02061,-5.224255,-0.584952,0.018387541000077848,0.8940114280037849,0.09220048500039034,0.43806909900185464
130,2.021843,-5.241314,-0.57476,0.06264343802029727,0.8800196592851377,0.046040020014917554,0.46853123215181014
131,2.005308,-5.299405,-0.543743,0.18239766897537577,0.8198780088893138,-0.12731515198281204,0.5275623119287774
132,1.979791,-5.330684,-0.521565,0.2532090778755417,0.7635858296246795,-0.25896669487271173,0.5345634617372494
133,1.94292,-5.351644,-0.497967,0.3214769069415181,0.6906744578743551,-0.3967866229278181,0.5120368809068522
134,1.88008,-5.356383,-0.464328,0.4103777300270537,0.5554436430366171,-0.5800081800382364,0.4320451240284821
135,1.87292,-5.356911,-0.45908,0.42183919921133395,0.5311141432660788,-0.6056232983034066,0.4161608792084892
136,1.876329,-5.361518,-0.458481,0.42099373393234035,0.5304157909147548,-0.6068802019024658,0.4160766579331306
137,1.881289,-5.371746,-0.461828,0.42872469701549054,0.5378585550194338,-0.6071574360219377,0.3978230220143741
138,1.881314,-5.376574,-0.463601,0.43529136188264145,0.5384703938548234,-0.6129255668347496,0.38064854489737365
139,1.881995,-5.381677,-0.465905,0.4367684788280493,0.5433214187861006,-0.6206191577556694,0.35898049085867356
140,1.885154,-5.393643,-0.473421,0.4360569369524,0.5591619039389618,-0.6290964919313278,0.3184806379652346
141,1.887587,-5.398605,-0.47649,0.43582489403266883,0.5646652430423265,-0.6293526680471754,0.30842348202311903
142,1.889787,-5.4018,-0.478611,0.43765864310282165,0.5676157281333533,-0.6281392951475724,0.3028338210711465
143,1.892552,-5.403666,-0.478504,0.43666053097424185,0.5678812029665012,-0.6280919909629494,0.3038732809820748
144,1.90069,-5.406211,-0.471132,0.405833489921858,0.5674932218907309,-0.6448191678758421,0.31218401993989
145,1.901523,-5.40722,-0.471271,0.40922549891823967,0.5669335828867307,-0.64251547787163,0.313519798937361
146,1.901137,-5.408177,-0.474264,0.4246084491354852,0.5676170411811168,-0.6296733822009178,0.3178521531014211
147,1.900496,-5.409453,-0.474243,0.4367448150766912,0.5624080190987574,-0.6227555401093542,0.32423251505693435
148,1.900227,-5.409168,-0.474079,0.4418957461953038,0.5576641502464698,-0.6246926582760942,0.321710938142186
149,1.902151,-5.410259,-0.474551,0.4439970690642832,0.5569463660806364,-0.6225379600901328,0.32422806204694266
150,1.905532,-5.413211,-0.476425,0.4508703869364999,0.5568371339215756,-0.6177383429129983,0.3241105369543526
151,1.905594,-5.414084,-0.476635,0.4535888827840076,0.5563726447350635,-0.6165653917064007,0.32334768184602664
152,1.906129,-5.414538,-0.476011,0.4541163740304913,0.5553619170372894,-0.6181223250415033,0.3213662260215779
153,1.906838,-5.413041,-0.474336,0.462501813101041,0.5464008741193701,-0.6211280851356955,0.3189640410696828
154,1.907019,-5.411055,-0.473418,0.465983675888366,0.5414549568702857,-0.6224884148508727,0.31967783292341595
155,1.906683,-5.408504,-0.472533,0.46878637186742617,0.5371576098480906,-0.622735551823889,0.32233751290884227
156,1.905495,-5.404136,-0.471283,0.4689624190822384,0.5345861870937464,-0.622436218109152,0.32690214505732634
157,1.906273,-5.402145,-0.472209,0.4637793021327078,0.5402828821545987,-0.6238331351785062,0.32223498509220566
158,1.906853,-5.400343,-0.472655,0.45836773694771804,0.5439649799379548,-0.6265382089285363,0.31851372196366995
159,1.907518,-5.399119,-0.47293,0.4561417249920365,0.5464319679904601,-0.6251083239890866,0.32029113999440817
160,1.910558,-5.399755,-0.471419,0.45229774895512026,0.5522376179452037,-0.6143766009390378,0.3361573319666444
161,1.914335,-5.400988,-0.469262,0.4418590790945512,0.5581091451194269,-0.6120459781309686,0.34449159207371605
162,1.918991,-5.40219,-0.467144,0.42918854715999416,0.5643946052103967,-0.612101750228181,0.35012478913052053
163,1.921764,-5.404805,-0.466873,0.4275387960110874,0.5668822690147011,-0.6121412150158747,0.348049140009026
164,1.92139,-5.406511,-0.46785,0.4309542598954798,0.5669761968624901,-0.6130638018513124,0.34200759191705227
165,1.921659,-5.408671,-0.4695,0.4320535010192419,0.5698645920253794,-0.6126889470272866,0.336446687014984
166,1.92367,-5.412939,-0.473909,0.4317731600420826,0.5792519490564565,-0.6082047020592785,0.3288254220320488
167,1.923608,-5.414135,-0.475279,0.433345259170762,0.5802064462286335,-0.6083020552397047,0.32487070612801705
168,1.923367,-5.414817,-0.476071,0.4349689238995792,0.5798047118661412,-0.609575588859268,0.3210079949258892
169,1.923865,-5.415109,-0.476165,0.4372712222237751,0.5779300732957577,-0.6119589693131722,0.3166969031620707
170,1.924054,-5.414986,-0.47545,0.43902090107362174,0.5754355400964978,-0.6130253411028014,0.3167562450531185
171,1.923349,-5.414678,-0.474313,0.44274122371770164,0.5713239636357154,-0.6138943606085719,0.31733712579766116
172,1.918581,-5.412776,-0.470037,0.45659946503134585,0.555041125038104,-0.6158323400422774,0.32279530202216017
173,1.915773,-5.411654,-0.467409,0.46354883103901134,0.5457376240459282,-0.6168884350519162,0.32671330802749554
174,1.913183,-5.410648,-0.465212,0.4693401831028037,0.5377456751177871,-0.6179372391353521,0.3297013040722173
175,1.910739,-5.40912,-0.463534,0.47582737507769557,0.5300805250865543,-0.6177705141008728,0.333110399054392
176,1.910948,-5.408604,-0.463583,0.47672786394048744,0.5296117979338857,-0.6165244079230359,0.33487242595819605
177,1.911813,-5.408247,-0.463692,0.4760342130351689,0.530097034039163,-0.6159075630455026,0.3362237890248399
178,1.912806,-5.408212,-0.463905,0.47489251817540284,0.5309363501961027,-0.6160567802275423,0.3362405861241914
179,1.9134,-5.40839,-0.465781,0.4804216837905799,0.5318892797681448,-0.6092202227344355,0.3393221478520865
180,1.91315,-5.408181,-0.466364,0.48419882390714125,0.5314118988980868,-0.6032258008843144,0.34535709893376804
181,1.912874,-5.407528,-0.465929,0.4851624630818243,0.5304066680894549,-0.6003758131012554,0.3504782930591094
182,1.913645,-5.40661,-0.464375,0.4820007450349054,0.5305558220384216,-0.5990046080433785,0.35690234102584606
183,1.913485,-5.406459,-0.464141,0.481877379009333,0.5305977060102766,-0.5983727770115893,0.35806463900693497
184,1.911978,-5.406097,-0.464152,0.4864960300100199,0.5274046360108624,-0.5962213350122797,0.360119539007417
185,1.907771,-5.405426,-0.463537,0.49540936701508537,0.5193478130158143,-0.5931905570180629,0.36465376901110386
186,1.906166,-5.405251,-0.46328,0.497774492792211,0.5169206287842187,-0.5930592077524357,0.3650950478475961
187,1.904973,-5.405196,-0.463212,0.4993315239528526,0.5155367449513224,-0.592992561944009,0.3650338549655331
188,1.903653,-5.404916,-0.463458,0.5010585468586595,0.5142417028549409,-0.5931728258326756,0.36420022289726506
189,1.903267,-5.404616,-0.463444,0.5016400091243685,0.513327330127266,-0.5930241421470246,0.36493111709047504
190,1.903175,-5.404417,-0.46321,0.5015118679867174,0.5125393329864254,-0.5922168899843151,0.36751657599026627
191,1.903168,-5.403773,-0.462435,0.5003285638385994,0.5108151178352165,-0.590124848809632,0.3748224998790863
192,1.902634,-5.403245,-0.461793,0.49958227602981015,0.5092593930303876,-0.5912778130352817,0.3761156310224429
193,1.902224,-5.402795,-0.461172,0.49829324824701193,0.5079538652518008,-0.592869835293895,0.37708363518692634
194,1.902323,-5.402449,-0.461249,0.497931138198969,0.5079624522029774,-0.592617672236805,0.37794579415102386
195,1.90357,-5.402555,-0.46234,0.49709475607406756,0.5115389660762197,-0.5902080980879414,0.3779935060563213
196,1.903747,-5.402757,-0.462698,0.4966827087802909,0.5120495737734932,-0.5914361767383763,0.3759185678337113
197,1.903688,-5.402946,-0.463075,0.49675837103595266,0.5127350310371089,-0.5931457850429287,0.37217198502693577
198,1.904234,-5.403616,-0.463437,0.49693435403556785,0.5135830740367595,-0.5939793160425137,0.3694282690264416
199,1.904959,-5.404095,-0.463397,0.49640111101991935,0.5141603380206321,-0.5938667840238304,0.3695231070148281
200,1.905751,-5.40467,-0.463516,0.4957951341417683,0.5151482611473022,-0.5938242401697988,0.36902876010552055
201,1.907564,-5.406136,-0.464299,0.4945292428549772,0.518243067848023,-0.5930013038260997,0.36771511289216596
202,1.908363,-5.406963,-0.464507,0.4937407639851585,0.5195803069843818,-0.5925373339821888,0.36763551298894914
203,1.908852,-5.407753,-0.464776,0.49345338984387715,0.5206840218352616,-0.5921436928126527,0.3670936508838559
204,1.909366,-5.40895,-0.465604,0.4938532478804653,0.5225389778735221,-0.591373185856861,0.3651571459116155
205,1.909468,-5.409324,-0.465993,0.4940328139568636,0.5232160889543155,-0.5913534799483661,0.3639746759682196
206,1.909643,-5.409611,-0.466294,0.49391091605219456,0.5239557910553696,-0.5911256490624679,0.3634457360384076
207,1.909656,-5.409973,-0.466281,0.49356065284469663,0.52402719583511,-0.5904741808142019,0.3648748028851888
208,1.909182,-5.410256,-0.466348,0.49399496205622606,0.5237176810596091,-0.5900090260671544,0.365483402041599
209,1.908903,-5.410574,-0.466593,0.49440862109952316,0.524025433105485,-0.5890743871185792,0.3659902010736729
210,1.909129,-5.411291,-0.467685,0.49546559295415094,0.5263950829512889,-0.5854481969458242,0.3669774809660409
211,1.908978,-5.41149,-0.468017,0.49646984888058376,0.5267916128732905,-0.5846453068593748,0.3663306579118862
212,1.908515,-5.411453,-0.468344,0.4982299021130071,0.5259239881192885,-0.5847522141326319,0.3650147550827917
213,1.9083,-5.411305,-0.469106,0.5007418251245224,0.5254467171306659,-0.5836839701451482,0.3639730690905113
214,1.908877,-5.410634,-0.470011,0.5028756379508,0.5261066489485272,-0.5822206049430371,0.36241834096454195
215,1.90943,-5.410086,-0.469898,0.5025845958076128,0.5259758687986587,-0.5826884777769493,0.3622599168613284
216,1.909878,-5.409619,-0.46999,0.5030343150202878,0.5254946480211937,-0.5826016320234969,0.3624737110146189
217,1.91099,-5.409734,-0.471906,0.5062783870499259,0.526581655051928,-0.5789498100570922,0.36223069003572084
218,1.911532,-5.410297,-0.472923,0.5073118198164094,0.5281961038088517,-0.577975727790837,0.35998284886972615
219,1.912241,-5.410841,-0.473581,0.5069625519757004,0.5301458049745892,-0.5784476569722741,0.3568370839828962
220,1.914579,-5.41166,-0.473054,0.5032871320109643,0.531920243011588,-0.5809714140126566,0.3552958400077402
221,1.916564,-5.412274,-0.472777,0.5011092309487046,0.5340629739453314,-0.580469663940581,0.35597927996356066
222,1.919622,-5.413128,-0.472672,0.4985845311558674,0.5385255781683538,-0.5768235181803264,0.35871757111214225
223,1.944495,-5.4171,-0.480107,0.4780598197231774,0.590493649658072,-0.511461448703836,0.4014763317675234
224,1.97046,-5.41603,-0.489126,0.4481857348583393,0.6441882407963877,-0.4318973898634877,0.4445398768594917
225,1.997216,-5.409556,-0.496796,0.41038974207745227,0.6915170991305091,-0.3365030010635078,0.4900511110924866
226,2.037042,-5.387114,-0.505424,0.34740013918769497,0.7374489043984322,-0.16434199408879144,0.5554043263000764
227,2.047122,-5.377376,-0.507563,0.3278390250717103,0.7460096331631795,-0.11132426402435067,0.5688568441244297
228,2.053142,-5.370023,-0.509819,0.31386091107854497,0.7527808771883864,-0.07579508201896802,0.5736439531435568
229,2.057318,-5.363882,-0.51262,0.3025594710431008,0.759206983108152,-0.050383159007177276,0.5740418630817745
230,2.062061,-5.35334,-0.519278,0.29046973804952325,0.770591579131381,-0.016252584002770964,0.5670553790966795
231,2.063079,-5.349328,-0.522646,0.2874037119492969,0.7762022778630643,-0.005569916999017368,0.5611400059010051
232,2.063506,-5.346326,-0.525796,0.28509175301245293,0.7817843390341487,0.001687664000073718,0.5545566620242233
233,2.064117,-5.341072,-0.529506,0.2799967589326136,0.789123264810083,0.016082808996129377,0.5464683258684823
234,2.064936,-5.338569,-0.529578,0.2732068660608887,0.7912233301763373,0.02394320200533614,0.5465806191218145
235,2.066413,-5.335088,-0.529167,0.26292086394749953,0.7929633548416598,0.036056386992800206,0.5484356608904875
236,2.071516,-5.323421,-0.526136,0.22730435092876317,0.7960730867505119,0.07173031197751983,0.5562869178256605
237,2.073792,-5.317524,-0.524697,0.20985384405737983,0.7975993532180855,0.08668536902370216,0.5588222281527974
238,2.07493,-5.31399,-0.523551,0.19953467296223784,0.7983001868489209,0.09449007498211766,0.5603341428939561
239,2.07303,-5.316528,-0.524324,0.20637218804545568,0.7997106151761447,0.08516463801875841,0.5573333261227585
240,2.069904,-5.32156,-0.526273,0.2213556560501079,0.8002187051811441,0.07202897101630507,0.5526875471251109
241,2.065874,-5.326934,-0.52771,0.2387444729631817,0.7987055928768265,0.059467627990829115,0.5491211649153165
242,2.056526,-5.335966,-0.528478,0.2697913350393176,0.7919641201154157,0.0395880620057693,0.5462950240796134
243,2.051697,-5.340304,-0.529163,0.2842737770000213,0.7892195420000593,0.02837827000000213,0.5436134730000407
244,2.047332,-5.344568,-0.530227,0.297209426912369,0.7873863667678423,0.017483416994845086,0.5397995888408423
245,2.040934,-5.351452,-0.533592,0.31726311003972296,0.7869812920985341,0.002544657000318604,0.5291484570662521
246,2.039019,-5.353663,-0.534789,0.32261976096688727,0.7874291649191807,-0.0005472989999438268,0.5252347099460914
247,2.037905,-5.355005,-0.535403,0.3255463560999441,0.7874656792417554,-0.0005865120001800617,0.5233708341606771
248,2.037295,-5.355482,-0.535994,0.32671881003319264,0.7876674550800222,0.0018983380001928595,0.5223324570530657
249,2.037749,-5.355128,-0.537198,0.3242878020699693,0.7896407021703753,0.008036408001733959,0.520807449112371
250,2.038822,-5.354504,-0.538131,0.321688947071053,0.7917237511748718,0.010777175002380407,0.5192047531146793
251,2.040174,-5.35311,-0.539579,0.31860587893600517,0.7944175498404342,0.014397101997108214,0.5168982238961763
